,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_name,release_date,song_name,song_name_formatted
642,0.633,0.932,5,0.10300000000000001,0.0851,0.0,0.978,0.6609999999999999,98.307,185093,4,SHINee,2016-04-20,산소 같은 너 Love Like Oxygen - Live,love-like-oxygen-live
643,0.57,0.737,7,0.0317,0.177,1.1e-06,0.9109999999999999,0.534,89.995,117493,4,SHINee,2016-04-20,Your Name - Live,your-name-live
644,0.6579999999999999,0.945,10,0.149,0.00557,2.32e-06,0.92,0.7090000000000001,101.01799999999999,297827,4,SHINee,2016-04-20,Your Number - Korean Version / SHINee WORLD 4 Version / Live,your-number-korean-version-world-4-version-live
645,0.588,0.915,5,0.29,0.47100000000000003,0.0,0.934,0.285,99.906,107853,4,SHINee,2016-04-20,사.계.한 Love Should Go On - SHINee WORLD 4 Version / Live,love-should-go-on-world-4-version-live
646,0.609,0.9359999999999999,7,0.087,0.107,0.0,0.9359999999999999,0.473,114.93,122387,4,SHINee,2016-04-20,사.계.후 Love Still Goes On - SHINee WORLD 4 Version / Live,love-still-goes-on-world-4-version-live
647,0.6629999999999999,0.674,4,0.0321,0.268,1.79e-06,0.706,0.41200000000000003,94.486,239427,3,SHINee,2016-04-20,닫아줘 Close the Door - Live,close-the-door-live
648,0.662,0.8959999999999999,5,0.0658,0.0438,1.5399999999999998e-05,0.847,0.541,94.016,285840,4,SHINee,2016-04-20,알람시계 (Alarm Clock) - SHINee WORLD 4 Version / Live,world-4-version-live
649,0.675,0.904,7,0.122,0.0557,0.0,0.9179999999999999,0.54,92.94200000000001,287613,4,SHINee,2016-04-20,Excuse Me Miss - SHINee WORLD 4 Version / Live,excuse-me-miss-world-4-version-live
650,0.605,0.935,8,0.14800000000000002,0.0471,0.0,0.309,0.461,96.99700000000001,224120,4,SHINee,2016-04-20,1분만 One Minute Back - Live,one-minute-back-live
651,0.619,0.983,2,0.133,0.0367,0.0,0.8290000000000001,0.491,122.04799999999999,243707,4,SHINee,2016-04-20,Colorful - Live,colorful-live
652,0.6779999999999999,0.9420000000000001,2,0.0583,0.083,0.0,0.838,0.691,126.046,216840,4,SHINee,2016-04-20,JoJo - Live,live
653,0.649,0.9009999999999999,1,0.0636,0.267,0.0,0.659,0.579,98.98100000000001,199333,4,SHINee,2016-04-20,Love Sick - Live,love-sick-live
654,0.585,0.593,10,0.0324,0.524,0.0,0.272,0.478,128.015,215747,4,SHINee,2016-04-20,하나 One - Live,one-live
655,0.629,0.752,5,0.051,0.10800000000000001,0.0,0.6970000000000001,0.381,85.00399999999999,245227,4,SHINee,2016-04-20,버리고 가 Better Off - Live,better-off-live
656,0.507,0.289,4,0.0296,0.75,0.0,0.386,0.121,87.925,257193,4,SHINee,2016-04-20,너의 노래가 되어 An Ode To You - Live,an-ode-to-you-live
657,0.7070000000000001,0.867,9,0.134,0.0651,0.0,0.9229999999999999,0.5529999999999999,91.899,193373,4,SHINee,2016-04-20,WOWOWOW - Live,live
658,0.634,0.951,7,0.113,0.0241,0.0,0.8540000000000001,0.539,117.935,265560,4,SHINee,2016-04-20,Woof Woof - SHINee WORLD 4 Version / Live,woof-woof-world-4-version-live
659,0.74,0.976,11,0.297,0.07,0.0,0.764,0.406,124.053,69827,4,SHINee,2016-04-20,Dream Girl - SHINee WORLD 4 Version / Live,dream-girl-world-4-version-live
660,0.687,0.9159999999999999,7,0.0676,0.237,0.0,0.39399999999999996,0.40399999999999997,125.947,133467,4,SHINee,2016-04-20,Runaway - SHINee WORLD 4 Version / Live,runaway-world-4-version-live
661,0.645,0.96,4,0.069,0.0286,0.0,0.9329999999999999,0.578,128.032,160240,4,SHINee,2016-04-20,Ready or Not - SHINee WORLD 4 Version / Live,ready-or-not-world-4-version-live
662,0.547,0.9620000000000001,7,0.0836,0.0273,0.0,0.9470000000000001,0.29100000000000004,127.87,56040,4,SHINee,2016-04-20,아름다워 Beautiful - SHINee WORLD 4 Version / Live,beautiful-world-4-version-live
