,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_name,release_date
624,0.677,0.75,6,0.0331,0.0163,0.0,0.124,0.833,116.05,233987,4,2NE1,2013-01-01
625,0.729,0.794,0,0.291,0.202,0.0,0.116,0.348,170.093,229920,4,2NE1,2013-01-01
626,0.525,0.783,11,0.0539,0.0482,3.97e-06,0.403,0.504,128.993,261387,4,2NE1,2013-01-01
627,0.785,0.378,5,0.0337,0.816,0.0035,0.101,0.706,101.992,216173,4,2NE1,2013-01-01
628,0.801,0.66,7,0.0888,0.0309,2.49e-05,0.0453,0.747,124.984,278427,4,2NE1,2013-01-01
629,0.788,0.506,0,0.0572,0.000504,0.00058,0.119,0.319,132.011,211364,4,2NE1,2012-12-10
630,0.7,0.944,0,0.0431,0.000415,0.612,0.287,0.399,127.987,390250,4,2NE1,2012-12-10
631,0.719,0.907,1,0.0936,0.0186,0.0107,0.0943,0.455,127.971,309375,4,2NE1,2012-12-10
632,0.73,0.816,10,0.0488,0.00514,0.642,0.54,0.642,90.001,262667,4,2NE1,2012-12-10
633,0.787,0.484,0,0.076,0.000474,0.954,0.131,0.111,132.011,211364,4,2NE1,2012-12-10
634,0.776,0.92,10,0.059,1.06e-05,0.871,0.052,0.654,127.992,243610,4,2NE1,2012-12-10
635,0.693,0.927,0,0.0422,0.000461,0.637,0.482,0.378,128.001,271539,4,2NE1,2012-12-10
636,0.737,0.747,7,0.0273,0.229,0.0,0.223,0.594,118.02,211867,4,iKON,2018-09-26
637,0.737,0.846,3,0.0965,0.231,0.0,0.0915,0.749,110.002,198147,4,iKON,2018-09-26
638,0.564,0.791,10,0.283,0.0395,0.0,0.409,0.32,171.593,208840,4,iKON,2018-09-26
639,0.683,0.799,5,0.0365,0.217,0.0,0.0886,0.713,87.015,225093,4,iKON,2018-09-26
640,0.732,0.794,4,0.0395,0.236,0.0,0.112,0.748,102.071,232160,4,iKON,2018-09-26
641,0.618,0.824,0,0.0349,0.0221,0.0,0.14,0.421,130.088,216733,4,iKON,2018-09-26
642,0.538,0.699,7,0.122,0.219,0.0,0.0458,0.603,171.439,219147,4,iKON,2018-09-26
643,0.651,0.589,3,0.101,0.233,0.0,0.0923,0.349,139.64,254453,4,iKON,2018-09-26
644,0.72,0.806,0,0.0374,0.267,0.0,0.0744,0.715,130.067,199627,4,iKON,2018-09-26
645,0.622,0.695,4,0.0387,0.253,0.0,0.169,0.235,99.95,213813,4,iKON,2018-09-26
646,0.688,0.984,2,0.0555,0.0499,0.0,0.294,0.974,160.003,211267,4,iKON,2018-09-26
647,0.529,0.991,7,0.126,0.0376,0.0,0.869,0.213,124.983,221653,4,iKON,2018-03-07
648,0.446,0.976,2,0.122,0.000354,1.03e-06,0.474,0.103,100.996,185280,4,iKON,2018-03-07
649,0.282,0.969,1,0.125,0.00241,0.0,0.496,0.264,132.917,222080,4,iKON,2018-03-07
650,0.596,0.587,8,0.0358,0.75,0.0,0.983,0.673,94.022,217587,4,iKON,2018-03-07
651,0.457,0.792,6,0.0476,0.227,0.0,0.641,0.319,99.68,214333,4,iKON,2018-03-07
652,0.449,0.888,10,0.113,0.00837,1.23e-06,0.698,0.203,87.391,193200,4,iKON,2018-03-07
653,0.513,0.973,10,0.0771,0.187,0.0,0.943,0.267,100.998,233053,4,iKON,2018-03-07
654,0.497,0.948,8,0.102,0.00121,0.0,0.909,0.526,94.97,217507,4,iKON,2018-03-07
655,0.589,0.892,8,0.0508,0.0679,0.0,0.948,0.34,93.007,228653,4,iKON,2018-03-07
656,0.532,0.725,2,0.0471,0.54,0.0,0.729,0.641,119.869,220280,3,iKON,2018-03-07
657,0.422,0.768,0,0.156,0.175,0.0,0.968,0.45,173.66,218573,4,iKON,2018-03-07
658,0.544,0.667,8,0.0294,0.553,0.0,0.842,0.469,115.451,218267,3,iKON,2018-03-07
659,0.46,0.802,6,0.0756,0.256,0.0,0.663,0.295,149.922,231027,4,iKON,2018-03-07
660,0.376,0.978,7,0.299,0.0059,0.0,0.949,0.28,174.26,228707,4,iKON,2018-03-07
661,0.52,0.952,1,0.0921,0.0316,0.0,0.984,0.43,130.02,215040,4,iKON,2018-03-07
662,0.499,0.949,1,0.0768,0.0396,0.0,0.957,0.257,129.984,243040,4,iKON,2018-03-07
663,0.51,0.955,0,0.0944,0.0538,0.0,0.727,0.477,127.954,229813,4,iKON,2018-03-07
664,0.525,0.907,8,0.0364,0.0856,0.0,0.934,0.312,100.001,207547,4,iKON,2018-03-07
665,0.553,0.884,0,0.0977,0.591,0.0,0.389,0.458,95.159,213347,4,iKON,2018-03-07
666,0.807,0.71,7,0.0305,0.33,0.0,0.294,0.76,117.987,209648,4,iKON,2018-01-27
667,0.746,0.858,0,0.0985,0.271,0.0,0.0819,0.709,110.018,196016,4,iKON,2018-01-27
668,0.625,0.716,10,0.299,0.0177,0.0,0.778,0.295,170.824,206933,4,iKON,2018-01-27
669,0.602,0.729,7,0.0656,0.235,0.0,0.113,0.763,173.829,223086,4,iKON,2018-01-27
670,0.535,0.747,4,0.0552,0.192,0.0,0.168,0.556,101.959,230149,4,iKON,2018-01-27
671,0.676,0.772,0,0.0327,0.0507,0.0,0.161,0.367,130.001,214739,4,iKON,2018-01-27
672,0.585,0.717,7,0.205,0.151,0.0,0.0975,0.557,172.15,216916,4,iKON,2018-01-27
673,0.664,0.514,3,0.0731,0.339,0.0,0.0887,0.341,139.853,253563,4,iKON,2018-01-27
674,0.672,0.779,7,0.209,0.0521,0.0,0.0928,0.329,101.037,188060,4,iKON,2018-01-27
675,0.692,0.984,2,0.047,0.0938,0.0,0.365,0.973,159.917,208808,4,iKON,2018-01-27
676,0.682,0.634,8,0.0333,0.383,0.0,0.0535,0.674,77.005,216430,4,iKON,2018-01-27
677,0.737,0.722,0,0.109,0.289,0.0,0.131,0.526,94.985,206776,4,iKON,2018-01-27
678,0.806,0.707,7,0.0307,0.331,0.0,0.294,0.746,118.011,209648,4,iKON,2018-01-25
679,0.746,0.859,0,0.0998,0.268,0.0,0.0812,0.702,110.02,196016,4,iKON,2018-01-25
680,0.63,0.716,10,0.299,0.0168,0.0,0.78,0.281,170.884,206933,4,iKON,2018-01-25
681,0.591,0.728,7,0.069,0.233,0.0,0.113,0.745,173.902,223086,4,iKON,2018-01-25
682,0.457,0.745,4,0.0864,0.19,0.0,0.17,0.568,67.927,230149,5,iKON,2018-01-25
683,0.674,0.775,0,0.033,0.05,0.0,0.166,0.358,130.012,214739,4,iKON,2018-01-25
684,0.601,0.718,0,0.212,0.15,0.0,0.112,0.556,171.791,216916,4,iKON,2018-01-25
685,0.657,0.517,3,0.0759,0.344,0.0,0.0893,0.348,139.779,253563,4,iKON,2018-01-25
686,0.673,0.778,7,0.198,0.0528,0.0,0.0946,0.325,101.032,188060,4,iKON,2018-01-25
687,0.695,0.984,2,0.0445,0.0955,0.0,0.367,0.973,159.921,208808,4,iKON,2018-01-25
688,0.672,0.633,8,0.0367,0.386,0.0,0.0541,0.67,77.014,216430,4,iKON,2018-01-25
689,0.737,0.722,0,0.108,0.289,0.0,0.128,0.529,94.981,206776,4,iKON,2018-01-25
690,0.809,0.937,2,0.064,0.133,0.0,0.123,0.629,125.01,219787,4,iKON,2017-11-29
691,0.725,0.865,2,0.156,0.00944,0.0,0.0616,0.132,101.006,186240,4,iKON,2017-11-29
692,0.443,0.9,1,0.0517,0.0293,0.0,0.308,0.579,135.532,221040,4,iKON,2017-11-29
693,0.743,0.482,8,0.0358,0.743,0.0,0.129,0.777,94.025,213173,4,iKON,2017-11-29
694,0.656,0.7,4,0.0464,0.294,0.0,0.166,0.219,99.915,211400,4,iKON,2017-11-29
695,0.698,0.934,5,0.0566,0.109,0.0,0.351,0.654,100.978,210933,4,iKON,2017-11-29
696,0.669,0.937,9,0.0737,0.0288,0.0,0.146,0.674,95.007,208133,4,iKON,2017-11-29
697,0.746,0.775,8,0.0736,0.162,0.0,0.079,0.497,93.014,222360,4,iKON,2017-11-29
698,0.703,0.572,2,0.04,0.504,0.0,0.0434,0.761,119.96,212933,3,iKON,2017-11-29
699,0.683,0.665,9,0.0456,0.19,0.0,0.311,0.676,87.041,218640,4,iKON,2017-11-29
700,0.397,0.557,5,0.0364,0.324,0.0,0.0746,0.589,80.731,221293,4,iKON,2017-11-29
701,0.574,0.823,6,0.0667,0.477,0.0,0.0919,0.462,149.926,233507,4,iKON,2017-11-29
702,0.59,0.91,7,0.108,0.00625,0.0,0.0591,0.724,174.071,230240,4,iKON,2017-11-29
703,0.723,0.87,1,0.0461,0.0502,0.0,0.481,0.716,130.006,214920,4,iKON,2017-11-29
704,0.644,0.864,5,0.0497,0.0405,0.0,0.139,0.429,129.961,241320,4,iKON,2017-11-29
705,0.683,0.835,0,0.04,0.00934,0.0,0.0905,0.838,128.033,230120,4,iKON,2017-11-29
706,0.791,0.78,10,0.0383,0.185,0.0,0.107,0.519,99.985,204960,4,iKON,2017-11-29
707,0.727,0.709,0,0.059,0.639,0.0,0.114,0.645,94.999,211533,4,iKON,2017-11-29
708,0.683,0.633,0,0.128,0.238,0.0,0.277,0.932,93.633,213893,4,iKON,2017-11-29
709,0.644,0.812,7,0.0397,0.2,0.0,0.0892,0.297,95.972,204640,4,iKON,2017-11-29
710,0.589,0.981,2,0.248,0.124,3.45e-06,0.946,0.276,124.97,216813,4,iKON,2017-09-27
711,0.514,0.978,2,0.131,0.0106,0.0,0.483,0.106,101.045,186000,4,iKON,2017-09-27
712,0.355,0.958,1,0.1,0.0479,0.0,0.65,0.319,132.76,220613,4,iKON,2017-09-27
713,0.399,0.498,8,0.0631,0.757,0.0,0.931,0.768,187.615,215053,4,iKON,2017-09-27
714,0.51,0.795,9,0.0514,0.227,0.0,0.775,0.285,99.929,210387,4,iKON,2017-09-27
715,0.641,0.871,1,0.0545,0.162,0.0,0.698,0.787,106.022,194667,4,iKON,2017-09-27
716,0.595,0.838,10,0.182,0.0528,0.0,0.946,0.114,88.032,194147,4,iKON,2017-09-27
717,0.574,0.947,0,0.181,0.45,2.57e-06,0.976,0.244,100.979,233147,4,iKON,2017-09-27
718,0.575,0.923,11,0.0954,0.0189,0.0,0.862,0.521,95.011,219133,4,iKON,2017-09-27
719,0.386,0.612,8,0.0383,0.559,0.0,0.929,0.517,115.428,219000,3,iKON,2017-09-27
720,0.513,0.758,6,0.0734,0.341,0.0,0.377,0.335,149.956,234213,4,iKON,2017-09-27
721,0.472,0.751,7,0.0468,0.0394,0.0,0.942,0.202,143.989,231120,4,iKON,2017-09-27
722,0.59,0.783,7,0.105,0.287,0.0,0.969,0.506,87.024,217333,4,iKON,2017-09-27
723,0.442,0.669,1,0.0803,0.157,0.0,0.763,0.102,170.251,202973,4,iKON,2017-09-27
724,0.457,0.963,7,0.342,0.0594,0.0,0.72,0.377,173.946,227147,4,iKON,2017-09-27
725,0.545,0.949,5,0.113,0.21,0.0,0.802,0.256,130.02,243120,4,iKON,2017-09-27
726,0.597,0.919,0,0.0746,0.126,0.0,0.979,0.607,128.04,230107,4,iKON,2017-09-27
727,0.617,0.978,2,0.0526,0.136,0.0,0.972,0.883,160.065,209027,4,iKON,2017-09-27
728,0.659,0.878,0,0.0808,0.392,0.0,0.677,0.665,95.039,242147,4,iKON,2017-09-27
729,0.577,0.861,7,0.0807,0.315,0.0,0.835,0.302,95.994,202773,4,iKON,2017-09-27
730,0.581,0.831,0,0.0482,0.533,1.89e-06,0.855,0.332,94.961,206853,4,iKON,2017-09-27
731,0.6,0.936,9,0.0759,0.0489,0.0,0.884,0.61,129.98,214307,4,iKON,2017-09-27
732,0.81,0.937,2,0.0647,0.133,0.0,0.125,0.63,125.014,219787,4,iKON,2017-08-16
733,0.721,0.871,1,0.0461,0.0501,0.0,0.488,0.725,130.009,214920,4,iKON,2017-08-16
734,0.791,0.78,10,0.0382,0.185,0.0,0.107,0.518,100.016,204960,4,iKON,2017-08-16
735,0.703,0.572,2,0.0402,0.499,0.0,0.0434,0.763,119.956,212933,3,iKON,2017-08-16
736,0.739,0.482,8,0.0364,0.748,0.0,0.126,0.778,94.031,213173,4,iKON,2017-08-16
737,0.781,0.939,2,0.0631,0.0839,0.0,0.132,0.562,125.016,219587,4,iKON,2017-08-16
738,0.716,0.843,1,0.0453,0.0195,0.0,0.467,0.714,129.982,214787,4,iKON,2017-08-16
739,0.814,0.853,7,0.0392,0.00469,0.777,0.0821,0.608,124.963,219587,4,iKON,2017-08-16
740,0.658,0.737,1,0.0311,0.000189,0.852,0.388,0.514,129.982,214787,4,iKON,2017-08-16
741,0.739,0.612,10,0.072,0.0031,0.829,0.0674,0.187,100.002,202693,4,iKON,2017-08-16
742,0.689,0.55,2,0.0342,0.0969,0.951,0.0614,0.68,120.021,214920,3,iKON,2017-08-16
743,0.589,0.926,1,0.0699,0.0702,0.0,0.977,0.323,129.991,252907,4,iKON,2017-02-01
744,0.39,0.925,4,0.235,0.0192,0.0,0.531,0.148,201.993,187547,4,iKON,2017-02-01
745,0.602,0.876,0,0.0587,0.0231,0.0,0.98,0.55,128.092,230773,4,iKON,2017-02-01
746,0.649,0.856,4,0.0861,0.295,0.0,0.781,0.678,95.022,231253,4,iKON,2017-02-01
747,0.624,0.779,5,0.0432,0.0971,0.0,0.974,0.377,93.948,222000,4,iKON,2017-02-01
748,0.59,0.846,1,0.188,0.41,0.0,0.966,0.322,88.063,205800,4,iKON,2017-02-01
749,0.623,0.936,0,0.127,0.275,0.0,0.975,0.459,100.982,217360,4,iKON,2017-02-01
750,0.642,0.928,2,0.0648,0.148,0.0,0.954,0.437,129.962,220613,4,iKON,2017-02-01
751,0.694,0.91,0,0.0574,0.0516,0.0,0.987,0.503,112.045,192920,4,iKON,2017-02-01
752,0.67,0.823,9,0.0733,0.256,0.0,0.903,0.389,139.941,209573,4,iKON,2017-02-01
753,0.56,0.742,6,0.0585,0.397,0.0,0.87,0.284,74.946,235440,4,iKON,2017-02-01
754,0.634,0.861,11,0.147,0.227,0.0,0.882,0.523,97.999,234507,4,iKON,2017-02-01
755,0.407,0.631,8,0.0354,0.441,0.0,0.843,0.507,115.338,221027,3,iKON,2017-02-01
756,0.451,0.692,0,0.26,0.233,0.0,0.972,0.517,173.654,218667,4,iKON,2017-02-01
757,0.563,0.679,4,0.048,0.3,0.0,0.765,0.229,99.835,215013,4,iKON,2017-02-01
758,0.649,0.871,1,0.081,0.201,0.0,0.956,0.861,106.098,200493,4,iKON,2017-02-01
759,0.631,0.979,2,0.0631,0.104,0.0,0.963,0.923,160.023,210787,4,iKON,2017-02-01
760,0.492,0.943,7,0.138,0.0275,0.0,0.925,0.504,174.009,228667,4,iKON,2017-02-01
761,0.39,0.873,1,0.0561,0.0331,0.0,0.957,0.425,133.716,224373,4,iKON,2017-02-01
762,0.432,0.748,1,0.11,0.128,0.0,0.959,0.13,170.53,206720,4,iKON,2017-02-01
763,0.406,0.905,7,0.259,0.272,0.0,0.962,0.393,191.94,307760,4,iKON,2017-02-01
764,0.467,0.704,7,0.0438,0.0265,0.0,0.557,0.115,71.735,231053,4,iKON,2017-02-01
765,0.645,0.864,5,0.0495,0.0401,0.0,0.134,0.425,129.958,241320,4,iKON,2016-12-28
766,0.774,0.612,5,0.0344,0.216,0.0,0.158,0.766,94.016,210773,4,iKON,2016-12-28
767,0.589,0.91,7,0.107,0.00626,0.0,0.0598,0.726,174.069,230240,4,iKON,2016-12-28
768,0.675,0.672,0,0.0445,0.209,0.0,0.369,0.683,87.04,216187,4,iKON,2016-12-28
769,0.562,0.823,6,0.0696,0.478,0.0,0.096,0.458,149.795,233507,4,iKON,2016-12-28
770,0.682,0.831,0,0.0398,0.00909,0.0,0.091,0.831,128.037,230120,4,iKON,2016-12-28
771,0.657,0.698,4,0.0447,0.294,0.0,0.176,0.214,99.917,211400,4,iKON,2016-12-28
772,0.644,0.864,5,0.0508,0.0398,0.0,0.138,0.427,129.979,241320,4,iKON,2016-09-28
773,0.658,0.7,4,0.0448,0.278,0.0,0.183,0.213,99.934,211400,4,iKON,2016-09-28
774,0.738,0.977,2,0.0401,0.029,0.0,0.303,0.978,160.061,208200,4,iKON,2016-09-28
775,0.722,0.865,2,0.155,0.00944,0.0,0.0627,0.133,100.956,186240,4,iKON,2016-09-28
776,0.672,0.903,5,0.0345,0.000156,0.9,0.0368,0.314,129.985,241120,4,iKON,2016-09-28
777,0.718,0.527,9,0.0359,0.0272,0.433,0.168,0.226,100.01,211400,4,iKON,2016-09-28
778,0.746,0.988,7,0.0517,2.65e-05,0.867,0.0391,0.962,160.044,206293,4,iKON,2016-09-28
779,0.725,0.922,2,0.056,0.000608,0.714,0.0993,0.0374,101.033,188200,4,iKON,2016-09-28
780,0.397,0.974,7,0.237,0.0417,0.0,0.957,0.439,173.979,234307,4,iKON,2016-06-22
781,0.512,0.951,1,0.0897,0.204,0.0,0.576,0.333,129.966,253373,4,iKON,2016-06-22
782,0.568,0.946,2,0.114,0.0677,0.0,0.649,0.161,101.06,195027,4,iKON,2016-06-22
783,0.52,0.861,1,0.129,0.312,0.0,0.932,0.328,88.136,201827,4,iKON,2016-06-22
784,0.577,0.989,1,0.371,0.138,0.0,0.741,0.22,160.008,201627,4,iKON,2016-06-22
785,0.486,0.925,11,0.0676,0.0175,0.0,0.702,0.448,95.008,209213,4,iKON,2016-06-22
786,0.543,0.809,6,0.0798,0.389,0.0,0.896,0.293,75.006,231147,4,iKON,2016-06-22
787,0.445,0.798,7,0.0358,0.0944,0.0,0.934,0.234,143.974,239827,4,iKON,2016-06-22
788,0.541,0.847,9,0.114,0.458,0.0,0.967,0.411,86.988,239307,4,iKON,2016-06-22
789,0.509,0.935,1,0.0662,0.0479,0.0,0.98,0.243,135.09,240333,4,iKON,2016-06-22
790,0.482,0.953,8,0.0841,0.0253,0.0,0.814,0.498,106.029,107027,4,iKON,2016-06-22
791,0.507,0.874,7,0.0441,0.0023,0.0,0.436,0.378,112.007,135973,4,iKON,2016-06-22
792,0.323,0.879,7,0.151,0.477,0.0,0.95,0.337,191.994,205747,4,iKON,2016-06-22
793,0.615,0.903,11,0.117,0.271,0.0,0.903,0.394,97.993,253227,4,iKON,2016-06-22
794,0.608,0.763,5,0.0431,0.119,0.0,0.921,0.482,94.016,214933,4,iKON,2016-06-22
795,0.607,0.932,9,0.0531,0.176,0.0,0.435,0.768,106.03,196453,4,iKON,2016-06-22
796,0.587,0.95,0,0.0755,0.103,0.0,0.817,0.653,128.111,231067,4,iKON,2016-06-22
797,0.356,0.919,1,0.0589,0.0531,0.0,0.346,0.438,135.179,222480,4,iKON,2016-06-22
798,0.505,0.726,1,0.0673,0.382,0.0,0.851,0.178,85.262,207107,4,iKON,2016-06-22
799,0.553,0.826,0,0.171,0.771,0.0,0.864,0.295,95.074,258187,4,iKON,2016-06-22
800,0.634,0.903,0,0.0591,0.331,0.0,0.961,0.61,94.986,244333,4,iKON,2016-06-22
801,0.511,0.956,5,0.0855,0.152,0.0,0.902,0.351,130.086,246387,4,iKON,2016-06-22
802,0.511,0.916,11,0.0632,0.0037,0.0,0.943,0.642,95.0,209773,4,iKON,2016-06-22
803,0.298,0.898,11,0.285,0.345,0.0,0.943,0.354,196.203,257573,4,iKON,2016-06-22
804,0.505,0.963,0,0.102,0.188,0.0,0.971,0.527,128.01,239533,4,iKON,2016-06-22
805,0.499,0.973,7,0.317,0.0903,0.0,0.614,0.467,174.09,228393,4,iKON,2016-06-10
806,0.622,0.951,5,0.0943,0.158,0.0,0.935,0.393,129.959,241506,4,iKON,2016-06-10
807,0.6,0.956,2,0.166,0.0077,0.0,0.792,0.134,101.0,195993,4,iKON,2016-06-10
808,0.589,0.885,1,0.329,0.248,0.0,0.411,0.198,88.075,201372,4,iKON,2016-06-10
809,0.675,0.996,11,0.453,0.171,1.11e-06,0.375,0.243,159.984,201202,4,iKON,2016-06-10
810,0.662,0.867,11,0.0523,0.00808,0.0,0.619,0.522,94.991,208066,4,iKON,2016-06-10
811,0.629,0.869,6,0.11,0.426,0.0,0.429,0.373,75.006,229292,4,iKON,2016-06-10
812,0.443,0.797,7,0.0537,0.0512,0.0,0.671,0.312,71.841,227083,4,iKON,2016-06-10
813,0.607,0.786,0,0.175,0.345,0.0,0.949,0.613,86.998,216127,4,iKON,2016-06-10
814,0.651,0.75,7,0.0496,0.587,0.0,0.842,0.372,95.862,205403,4,iKON,2016-06-10
815,0.685,0.931,11,0.284,0.323,0.0,0.639,0.626,97.906,229319,4,iKON,2016-06-10
816,0.707,0.761,5,0.0659,0.205,0.0,0.954,0.589,93.997,213571,4,iKON,2016-06-10
817,0.692,0.921,1,0.0992,0.43,0.0,0.892,0.735,106.07,200064,4,iKON,2016-06-10
818,0.672,0.924,0,0.137,0.211,0.0,0.924,0.721,128.012,230101,4,iKON,2016-06-10
819,0.423,0.942,1,0.0972,0.0959,0.0,0.551,0.61,135.121,236049,4,iKON,2016-06-10
820,0.558,0.816,6,0.307,0.23,0.0,0.788,0.277,85.211,202727,4,iKON,2016-06-10
821,0.654,0.868,0,0.0996,0.758,0.0,0.881,0.569,95.047,215281,4,iKON,2016-06-10
822,0.692,0.882,4,0.0939,0.554,0.0,0.941,0.748,94.951,232356,4,iKON,2016-06-10
823,0.498,0.973,7,0.319,0.0882,0.0,0.625,0.481,174.079,228393,4,iKON,2016-05-04
824,0.621,0.951,5,0.095,0.154,0.0,0.931,0.379,129.958,241506,4,iKON,2016-05-04
825,0.603,0.954,2,0.165,0.00781,0.0,0.793,0.143,101.024,195993,4,iKON,2016-05-04
826,0.625,0.885,1,0.317,0.247,0.0,0.411,0.203,88.163,201372,4,iKON,2016-05-04
827,0.67,0.996,1,0.452,0.172,1.33e-06,0.367,0.234,159.982,201202,4,iKON,2016-05-04
828,0.655,0.866,11,0.0538,0.00871,0.0,0.746,0.556,95.044,208066,4,iKON,2016-05-04
829,0.496,0.868,6,0.177,0.449,0.0,0.382,0.365,74.767,229292,4,iKON,2016-05-04
830,0.474,0.795,7,0.0489,0.0536,0.0,0.672,0.329,71.687,227083,4,iKON,2016-05-04
831,0.632,0.788,0,0.123,0.344,0.0,0.949,0.61,86.864,216127,4,iKON,2016-05-04
832,0.652,0.755,7,0.0498,0.588,0.0,0.843,0.349,96.045,205403,4,iKON,2016-05-04
833,0.688,0.93,11,0.282,0.329,0.0,0.642,0.622,97.905,229319,4,iKON,2016-05-04
834,0.708,0.759,5,0.0633,0.217,0.0,0.954,0.601,93.998,213571,4,iKON,2016-05-04
835,0.69,0.922,1,0.0991,0.423,0.0,0.891,0.716,106.071,200064,4,iKON,2016-05-04
836,0.673,0.922,0,0.131,0.211,0.0,0.921,0.727,128.036,230101,4,iKON,2016-05-04
837,0.424,0.94,1,0.0975,0.0988,0.0,0.523,0.626,135.105,236049,4,iKON,2016-05-04
838,0.519,0.812,6,0.322,0.214,0.0,0.789,0.265,85.568,202727,4,iKON,2016-05-04
839,0.658,0.869,0,0.215,0.764,0.0,0.884,0.524,95.014,215281,4,iKON,2016-05-04
840,0.692,0.887,4,0.0972,0.547,0.0,0.941,0.734,94.955,232356,4,iKON,2016-05-04
841,0.643,0.874,5,0.0543,0.0358,0.0,0.0445,0.431,129.986,243600,4,iKON,2016-03-30
842,0.681,0.835,0,0.0399,0.0094,0.0,0.0934,0.846,128.022,230120,4,iKON,2016-03-30
843,0.717,0.872,8,0.119,0.138,0.0,0.134,0.72,97.868,230280,4,iKON,2016-03-30
844,0.687,0.834,7,0.0791,0.0681,0.0,0.335,0.781,164.066,229120,4,iKON,2016-03-30
845,0.669,0.937,9,0.0744,0.0301,0.0,0.15,0.672,95.015,208133,4,iKON,2016-03-30
846,0.588,0.797,6,0.0629,0.45,0.0,0.105,0.425,149.9,233213,4,iKON,2016-03-30
847,0.661,0.652,0,0.0392,0.157,0.0,0.287,0.704,87.054,217320,4,iKON,2016-03-30
848,0.75,0.606,5,0.0369,0.183,0.0,0.189,0.724,94.004,212800,4,iKON,2016-03-30
849,0.763,0.723,9,0.052,0.0412,0.0,0.0798,0.93,106.081,193733,4,iKON,2016-03-30
850,0.703,0.632,4,0.126,0.234,0.0,0.248,0.924,94.228,213893,4,iKON,2016-03-30
851,0.591,0.91,7,0.106,0.00626,0.0,0.06,0.722,174.077,230240,4,iKON,2016-03-30
852,0.648,0.814,7,0.0397,0.199,0.0,0.0991,0.294,95.963,204640,4,iKON,2016-03-30
853,0.658,0.618,1,0.069,0.059,0.0,0.105,0.271,84.842,193920,4,iKON,2016-03-30
854,0.443,0.891,1,0.0485,0.0139,0.0,0.247,0.585,134.875,221427,4,iKON,2016-03-30
855,0.532,0.78,7,0.034,0.00821,0.0,0.195,0.292,144.027,228827,4,iKON,2016-03-30
856,0.674,0.772,2,0.0995,0.0904,0.0,0.106,0.384,100.962,190013,4,iKON,2016-03-30
857,0.72,0.68,0,0.0555,0.533,0.0,0.0987,0.594,94.971,209720,4,iKON,2016-03-30
858,0.39,0.555,5,0.0383,0.32,0.0,0.0749,0.604,76.945,221293,4,iKON,2016-03-30
859,0.73,0.878,5,0.094,0.101,0.0,0.0477,0.432,129.956,243600,4,iKON,2016-03-30
860,0.718,0.806,0,0.059,0.0282,0.0,0.084,0.798,127.977,230120,4,iKON,2016-03-30
861,0.744,0.841,8,0.135,0.174,0.0,0.099,0.775,97.948,230280,4,iKON,2016-03-30
862,0.766,0.843,7,0.0986,0.119,0.0,0.344,0.571,81.993,229120,4,iKON,2016-03-30
863,0.665,0.932,9,0.0754,0.0238,0.0,0.202,0.685,95.018,208133,4,iKON,2016-03-30
864,0.554,0.78,6,0.116,0.27,0.0,0.141,0.354,74.555,233213,4,iKON,2016-03-30
865,0.679,0.682,0,0.0738,0.227,0.0,0.29,0.551,87.02,217320,4,iKON,2016-03-30
866,0.79,0.554,5,0.0398,0.199,0.0,0.107,0.697,93.989,212800,4,iKON,2016-03-30
867,0.781,0.78,4,0.0602,0.118,0.0,0.0904,0.887,105.967,193733,4,iKON,2016-03-30
868,0.792,0.645,4,0.0929,0.279,0.0,0.223,0.909,95.045,213893,4,iKON,2016-03-30
869,0.609,0.946,7,0.18,0.0156,0.0,0.0561,0.479,174.034,230240,4,iKON,2016-03-30
870,0.682,0.763,7,0.046,0.294,0.0,0.117,0.259,95.962,204640,4,iKON,2016-03-30
871,0.679,0.723,1,0.137,0.178,0.0,0.0888,0.329,84.921,193920,4,iKON,2016-03-30
872,0.474,0.872,1,0.063,0.0432,0.0,0.296,0.742,134.182,221427,4,iKON,2016-03-30
873,0.536,0.834,7,0.0409,0.0355,0.0,0.155,0.219,143.964,228827,4,iKON,2016-03-30
874,0.632,0.757,2,0.101,0.0835,0.0,0.107,0.319,101.058,190013,4,iKON,2016-03-30
875,0.7,0.722,0,0.0456,0.541,0.0,0.0994,0.608,94.993,209720,4,iKON,2016-03-30
876,0.399,0.547,8,0.0405,0.319,0.0,0.0745,0.577,77.082,221293,4,iKON,2016-03-30
877,0.783,0.696,4,0.115,0.238,0.0,0.274,0.868,94.99,213333,4,iKON,2016-01-13
878,0.724,0.853,7,0.0568,0.0856,0.0,0.338,0.827,81.963,226973,4,iKON,2016-01-13
879,0.773,0.613,5,0.0344,0.214,0.0,0.16,0.785,94.03,210773,4,iKON,2016-01-13
880,0.774,0.732,9,0.0594,0.0745,0.0,0.0814,0.927,106.086,192027,4,iKON,2016-01-13
881,0.674,0.673,0,0.0445,0.212,0.0,0.362,0.683,87.036,216187,4,iKON,2016-01-13
882,0.64,0.851,7,0.04,0.345,0.0,0.131,0.307,95.996,204907,4,iKON,2016-01-13
883,0.574,0.824,6,0.0688,0.479,0.0,0.0962,0.461,149.937,233507,4,iKON,2016-01-13
884,0.723,0.796,8,0.0818,0.000833,0.0,0.322,0.56,95.002,206227,4,iKON,2016-01-13
