,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_name,release_date,song_name,song_name_formatted
420,0.685,0.801,8,0.0448,0.0102,7.24e-05,0.655,0.68,93.008,175947,4,TWICE,2017-02-20,NEXT PAGE,next-page
421,0.599,0.732,11,0.0324,0.146,0.0,0.204,0.424,89.87,175256,4,TWICE,2017-02-20,ONE IN A MILLION,one-in-a-million
422,0.707,0.851,2,0.0734,0.0467,8.65e-05,0.396,0.41,129.93,212991,4,TWICE,2016-11-04,TT,
423,0.711,0.829,6,0.244,0.124,0.0,0.181,0.742,89.005,175200,4,TWICE,2016-11-04,1 To 10,1-to-10
424,0.518,0.954,11,0.0573,0.164,0.0,0.792,0.838,161.877,206187,4,TWICE,2016-11-04,Ponytail,ponytail
425,0.701,0.89,9,0.111,0.104,6.06e-06,0.342,0.887,163.937,210627,4,TWICE,2016-11-04,Jelly Jelly,jelly-jelly
426,0.666,0.892,7,0.195,0.103,5.46e-05,0.295,0.592,178.069,207507,4,TWICE,2016-11-04,Pit-a-Pat,
427,0.688,0.789,8,0.0458,0.00739,9.39e-05,0.736,0.667,93.006,175947,4,TWICE,2016-11-04,Next Page,next-page
428,0.598,0.739,11,0.0334,0.156,0.0,0.2,0.432,89.999,175256,4,TWICE,2016-11-04,One In A Million,one-in-a-million
429,0.708,0.853,2,0.0844,0.0525,0.000173,0.399,0.399,129.946,212991,4,TWICE,2016-10-24,TT,
430,0.621,0.829,1,0.232,0.12,0.0,0.16,0.742,88.428,175200,4,TWICE,2016-10-24,1 TO 10,1-to-10
431,0.516,0.955,6,0.0529,0.17,0.0,0.751,0.827,161.905,206187,4,TWICE,2016-10-24,PONYTAIL,ponytail
432,0.703,0.891,9,0.124,0.111,4.73e-06,0.343,0.855,163.929,210627,4,TWICE,2016-10-24,JELLY JELLY,jelly-jelly
433,0.741,0.885,7,0.127,0.114,0.000149,0.293,0.587,89.008,207507,4,TWICE,2016-10-24,PIT-A-PAT,
434,0.685,0.801,8,0.0448,0.0102,7.24e-05,0.655,0.68,93.008,175947,4,TWICE,2016-10-24,NEXT PAGE,next-page
435,0.599,0.732,11,0.0324,0.146,0.0,0.204,0.424,89.87,175256,4,TWICE,2016-10-24,ONE IN A MILLION,one-in-a-million
436,0.715,0.862,10,0.0444,0.0113,0.0,0.108,0.668,137.93,197800,4,TWICE,2018-08-17,BDZ,
437,0.711,0.861,0,0.0924,0.106,4.4e-05,0.112,0.78,118.004,180809,4,TWICE,2018-07-09,Dance The Night Away,dance-the-night-away
438,0.782,0.831,8,0.0624,0.144,0.0,0.0694,0.788,108.966,186285,4,TWICE,2018-07-09,CHILLAX,
439,0.671,0.852,7,0.0439,0.0747,0.0,0.524,0.245,142.981,205064,4,TWICE,2018-07-09,Shot thru the heart,shot-the-heart
440,0.573,0.91,8,0.064,0.0846,0.0,0.266,0.602,169.982,208238,4,TWICE,2018-07-09,What is Love?,what-is
441,0.673,0.967,5,0.062,0.0817,2.77e-06,0.133,0.826,160.018,207743,4,TWICE,2018-07-09,SWEET TALKER,sweet-talker
442,0.765,0.891,6,0.1,0.0898,1e-06,0.018,0.977,160.004,189076,4,TWICE,2018-07-09,HO!,
443,0.65,0.787,0,0.0524,0.0135,2.84e-06,0.109,0.526,116.789,196423,4,TWICE,2018-07-09,DEJAVU,
444,0.625,0.68,10,0.0784,0.233,0.0,0.226,0.399,160.014,182946,4,TWICE,2018-07-09,SAY YES,say-yes
445,0.563,0.806,8,0.05,0.0494,0.0,0.181,0.626,157.962,215337,4,TWICE,2018-07-09,STUCK,stuck
446,0.713,0.848,10,0.0338,0.0148,0.0,0.0808,0.787,106.093,203816,4,TWICE,2018-06-15,I WANT YOU BACK,i-want-you-back
447,0.656,0.994,6,0.0807,0.209,0.0,0.318,0.795,125.979,211800,4,TWICE,2018-05-16,Wake Me Up,wake-me-up
448,0.706,0.969,11,0.0781,0.0816,0.0,0.0564,0.734,128.004,220412,4,TWICE,2018-05-16,Pink Lemonade,pink-lemonade
449,0.622,0.995,6,0.0667,9.72e-05,0.852,0.323,0.646,125.991,211760,4,TWICE,2018-05-16,Wake Me Up - Instrumental,wake-me-up-instrumental
450,0.586,0.867,11,0.0357,5.74e-05,0.684,0.0578,0.812,128.031,220412,4,TWICE,2018-05-16,Pink Lemonade - Instrumental,pink-lemonade-instrumental
451,0.656,0.994,6,0.0807,0.209,0.0,0.318,0.795,125.979,211800,4,TWICE,2018-04-25,Wake Me Up,wake-me-up
452,0.573,0.91,8,0.064,0.0846,0.0,0.266,0.602,169.982,208238,4,TWICE,2018-04-09,What is Love?,what-is
453,0.673,0.967,5,0.062,0.0817,2.77e-06,0.133,0.826,160.018,207743,4,TWICE,2018-04-09,SWEET TALKER,sweet-talker
454,0.765,0.891,6,0.1,0.0898,1e-06,0.018,0.977,160.004,189076,4,TWICE,2018-04-09,HO!,
455,0.65,0.787,0,0.0524,0.0135,2.84e-06,0.109,0.526,116.789,196423,4,TWICE,2018-04-09,DEJAVU,
456,0.625,0.68,10,0.0784,0.233,0.0,0.226,0.399,160.014,182946,4,TWICE,2018-04-09,SAY YES,say-yes
457,0.573,0.91,8,0.064,0.0846,0.0,0.266,0.602,169.982,208238,4,TWICE,2018-04-09,What is Love?,what-is
458,0.673,0.967,5,0.062,0.0817,2.77e-06,0.133,0.826,160.018,207743,4,TWICE,2018-04-09,SWEET TALKER,sweet-talker
459,0.765,0.891,6,0.1,0.0898,1e-06,0.018,0.977,160.004,189076,4,TWICE,2018-04-09,HO!,
460,0.65,0.787,0,0.0524,0.0135,2.84e-06,0.109,0.526,116.789,196423,4,TWICE,2018-04-09,DEJAVU,
461,0.625,0.68,10,0.0784,0.233,0.0,0.226,0.399,160.014,182946,4,TWICE,2018-04-09,SAY YES,say-yes
462,0.599,0.943,0,0.0894,0.177,2.6e-05,0.141,0.84,174.059,202010,4,TWICE,2018-02-07,Candy Pop,candy-pop
463,0.674,0.965,7,0.0696,0.016,9.59e-05,0.145,0.75,157.041,213956,4,TWICE,2018-02-07,BRAND NEW GIRL,brand-new-girl
464,0.56,0.964,0,0.0523,0.000687,0.864,0.147,0.459,174.032,202013,4,TWICE,2018-02-07,Candy Pop - Instrumental,candy-pop-instrumental
465,0.592,0.954,7,0.0714,2.92e-05,0.847,0.339,0.863,157.013,213951,4,TWICE,2018-02-07,BRAND NEW GIRL - Instrumental,brand-new-girl-instrumental
466,0.599,0.943,0,0.0894,0.177,2.6e-05,0.141,0.84,174.059,202010,4,TWICE,2018-01-12,Candy Pop,candy-pop
467,0.74,0.928,7,0.0633,0.00288,0.0,0.319,0.671,129.955,183001,4,TWICE,2017-10-18,One More Time,one-more-time
468,0.73,0.917,6,0.0426,0.0524,0.0,0.35,0.668,141.957,209227,4,TWICE,2017-10-18,LUV ME,me
469,0.613,0.902,7,0.0439,2.09e-05,0.825,0.315,0.527,129.996,183001,4,TWICE,2017-10-18,One More Time - Instrumental,one-more-time-instrumental
470,0.746,0.794,6,0.0339,7.95e-05,0.754,0.343,0.57,142.006,209227,4,TWICE,2017-10-18,LUV ME - Instrumental,me-instrumental
471,0.74,0.928,7,0.0633,0.00288,0.0,0.319,0.671,129.955,183001,4,TWICE,2017-10-13,One More Time,one-more-time
472,0.687,0.837,6,0.0566,0.341,0.0,0.226,0.762,142.029,215079,4,TWICE,2017-06-28,Like OOH-AHH - Japanese ver.,like-japanese
473,0.538,0.878,6,0.083,0.175,0.0,0.067,0.467,172.888,208862,4,TWICE,2017-06-28,CHEER UP - Japanese ver.,cheer-up-japanese
474,0.699,0.856,2,0.0608,0.0807,8.72e-06,0.44,0.331,129.96,212989,4,TWICE,2017-06-28,TT - Japanese ver.,japanese
475,0.697,0.957,9,0.204,0.0984,2.92e-06,0.0524,0.396,130.03,197975,4,TWICE,2017-06-28,KNOCK KNOCK - Japanese ver.,knock-knock-japanese
476,0.611,0.724,0,0.39,0.271,0.0,0.107,0.656,207.581,197929,4,TWICE,2017-06-28,SIGNAL - Japanese ver.,signal-japanese
477,0.611,0.724,0,0.39,0.271,0.0,0.107,0.656,207.581,197929,4,TWICE,2017-06-14,SIGNAL - Japanese ver.,signal-japanese
478,0.607,0.78,0,0.353,0.183,0.0,0.184,0.545,207.86,196687,4,TWICE,2017-05-24,Signal,signal
479,0.642,0.74,3,0.0855,0.212,0.0,0.109,0.739,152.06,191429,4,TWICE,2017-05-24,Three Times A Day,three-times-a-day
480,0.632,0.939,8,0.0346,0.228,0.0,0.368,0.642,100.025,218692,4,TWICE,2017-05-24,Only You,only-you
481,0.712,0.955,7,0.113,0.289,1.08e-05,0.47,0.722,99.034,199413,4,TWICE,2017-05-24,Hold Me Tight,hold-me-tight
482,0.716,0.953,0,0.132,0.0194,9.33e-06,0.364,0.596,105.026,175755,4,TWICE,2017-05-24,Eye Eye Eyes,eye-eye-eyes
483,0.779,0.633,4,0.0461,0.305,0.0,0.127,0.495,99.96,205450,4,TWICE,2017-05-24,Someone Like Me,someone-like-me
484,0.615,0.762,0,0.331,0.219,0.0,0.143,0.636,207.811,196687,4,TWICE,2017-05-15,SIGNAL,signal
485,0.646,0.74,3,0.0923,0.211,0.0,0.109,0.746,151.811,191429,4,TWICE,2017-05-15,THREE TIMES A DAY,three-times-a-day
486,0.633,0.943,10,0.0341,0.229,0.0,0.367,0.629,100.026,218692,4,TWICE,2017-05-15,ONLY YOU,only-you
487,0.718,0.952,7,0.117,0.287,3.3e-06,0.407,0.688,99.031,199413,4,TWICE,2017-05-15,HOLD ME TIGHT,hold-me-tight
488,0.72,0.944,0,0.129,0.0223,4.82e-06,0.369,0.561,104.984,175755,4,TWICE,2017-05-15,EYE EYE EYES,eye-eye-eyes
489,0.781,0.639,4,0.0508,0.29,0.0,0.128,0.434,99.994,205450,4,TWICE,2017-05-15,SOMEONE LIKE ME,someone-like-me
490,0.617,0.769,0,0.329,0.23,0.0,0.121,0.605,207.845,196687,4,TWICE,2017-05-15,SIGNAL,signal
491,0.641,0.746,3,0.0913,0.222,0.0,0.103,0.712,151.998,191429,4,TWICE,2017-05-15,하루에 세번 THREE TIMES A DAY,three-times-a-day
492,0.631,0.946,0,0.0347,0.23,0.0,0.368,0.613,100.021,218692,4,TWICE,2017-05-15,ONLY 너 ONLY YOU,only-only-you
493,0.718,0.955,7,0.109,0.275,3.49e-06,0.473,0.729,99.027,199413,4,TWICE,2017-05-15,HOLD ME TIGHT,hold-me-tight
494,0.716,0.947,0,0.132,0.0209,4.2e-06,0.363,0.597,105.021,175755,4,TWICE,2017-05-15,EYE EYE EYES,eye-eye-eyes
495,0.77,0.637,4,0.0545,0.291,0.0,0.139,0.467,99.95,205450,4,TWICE,2017-05-15,SOMEONE LIKE ME,someone-like-me
496,0.72,0.876,6,0.0776,0.241,0.000101,0.381,0.694,141.997,215091,4,TWICE,2017-02-24,Like OOH-AHH,like
497,0.548,0.885,6,0.125,0.139,0.0,0.0716,0.509,172.946,208862,4,TWICE,2017-02-24,CHEER UP,cheer-up
498,0.789,0.825,2,0.0437,0.0441,9.31e-05,0.335,0.672,109.995,202629,4,TWICE,2017-02-24,Touchdown,touchdown
499,0.708,0.853,2,0.0844,0.0525,0.000173,0.399,0.399,129.946,212991,4,TWICE,2017-02-24,TT,
500,0.548,0.885,6,0.125,0.139,0.0,0.0716,0.509,172.946,208862,4,TWICE,2017-02-24,CHEER UP,cheer-up
501,0.662,0.945,7,0.124,0.0377,0.0,0.0692,0.381,126.04,230796,4,TWICE,2017-02-24,Precious Love,precious-love
502,0.789,0.825,2,0.0437,0.0441,9.31e-05,0.335,0.672,109.995,202629,4,TWICE,2017-02-24,Touchdown,touchdown
503,0.756,0.861,2,0.0649,0.0926,0.0,0.0956,0.572,153.985,196456,4,TWICE,2017-02-24,Tuk Tok,
504,0.644,0.886,7,0.0668,0.0424,1.98e-05,0.196,0.741,176.07,200810,4,TWICE,2017-02-24,Woohoo,
505,0.648,0.649,9,0.103,0.0567,1.5e-05,0.109,0.211,101.977,196228,4,TWICE,2017-02-24,My Headphones on,my-headphones-on
506,0.552,0.89,6,0.115,0.136,0.0,0.111,0.479,172.97,208862,4,TWICE,2016-11-04,CHEER UP,cheer-up
507,0.656,0.951,7,0.121,0.0382,0.0,0.0696,0.398,126.019,230796,4,TWICE,2016-11-04,Precious Love,precious-love
508,0.784,0.832,2,0.0434,0.0385,0.000233,0.32,0.658,109.972,202629,4,TWICE,2016-11-04,Touchdown,touchdown
509,0.754,0.864,2,0.0656,0.0878,0.0,0.0904,0.596,153.965,196456,4,TWICE,2016-11-04,Tuk Tok,
510,0.639,0.886,7,0.0666,0.0422,5.4e-06,0.225,0.719,176.119,200810,4,TWICE,2016-11-04,Woohoo,
511,0.89,0.643,9,0.0603,0.0498,1.01e-05,0.114,0.272,101.995,196228,4,TWICE,2016-11-04,My Headphones On,my-headphones-on
512,0.548,0.885,6,0.125,0.139,0.0,0.0716,0.509,172.946,208862,4,TWICE,2016-04-25,CHEER UP,cheer-up
513,0.662,0.945,7,0.124,0.0377,0.0,0.0692,0.381,126.04,230796,4,TWICE,2016-04-25,소중한 사랑 Precious Love,precious-love
514,0.789,0.825,2,0.0437,0.0441,9.31e-05,0.335,0.672,109.995,202629,4,TWICE,2016-04-25,Touchdown,touchdown
515,0.756,0.861,2,0.0649,0.0926,0.0,0.0956,0.572,153.985,196456,4,TWICE,2016-04-25,툭하면 톡 Tuk Tok,
516,0.644,0.886,7,0.0668,0.0424,1.98e-05,0.196,0.741,176.07,200810,4,TWICE,2016-04-25,Woohoo,
517,0.648,0.649,9,0.103,0.0567,1.5e-05,0.109,0.211,101.977,196228,4,TWICE,2016-04-25,Headphone 써 My Headphones on,headphone-my-headphones-on
518,0.72,0.876,6,0.0776,0.241,0.000101,0.381,0.694,141.997,215091,4,TWICE,2015-11-13,Like Ooh-Ahh,like
519,0.73,0.936,7,0.0384,0.00795,0.000576,0.128,0.817,136.983,206546,4,TWICE,2015-11-13,Do It Again,do-it-again
520,0.697,0.937,9,0.223,0.0135,0.0,0.596,0.547,103.948,181484,4,TWICE,2015-11-13,Going Crazy,going-crazy
521,0.646,0.725,9,0.135,0.0401,0.0,0.188,0.508,135.752,213896,4,TWICE,2015-11-13,Truth,truth
522,0.734,0.685,1,0.0835,0.0175,6.55e-05,0.0582,0.613,179.972,166058,4,TWICE,2015-11-13,Candy Boy,candy-boy
523,0.716,0.811,10,0.0881,0.0545,0.0443,0.105,0.453,89.028,214405,4,TWICE,2015-11-13,Like A Fool,like-a-fool
524,0.72,0.876,6,0.0776,0.241,0.000101,0.381,0.694,141.997,215091,4,TWICE,2015-10-20,OOH-AHH하게 Like OOH-AHH,like
525,0.73,0.936,7,0.0384,0.00795,0.000576,0.128,0.817,136.983,206546,4,TWICE,2015-10-20,다시 해줘 Do it again,do-it-again
526,0.697,0.937,9,0.223,0.0135,0.0,0.596,0.547,103.948,181484,4,TWICE,2015-10-20,미쳤나봐 Going Crazy,going-crazy
527,0.646,0.725,9,0.135,0.0401,0.0,0.188,0.508,135.752,213896,4,TWICE,2015-10-20,Truth,truth
528,0.734,0.685,1,0.0835,0.0175,6.55e-05,0.0582,0.613,179.972,166058,4,TWICE,2015-10-20,Candy Boy,candy-boy
529,0.716,0.811,10,0.0881,0.0545,0.0443,0.105,0.453,89.028,214405,4,TWICE,2015-10-20,Like a Fool,like-a-fool
530,0.72,0.876,6,0.0776,0.241,0.000101,0.381,0.694,141.997,215091,4,TWICE,2015,Like OOH-AHH,like
531,0.73,0.936,7,0.0384,0.00795,0.000576,0.128,0.817,136.983,206546,4,TWICE,2015,Do it again,do-it-again
532,0.697,0.937,9,0.223,0.0135,0.0,0.596,0.547,103.948,181484,4,TWICE,2015,Going Crazy,going-crazy
533,0.646,0.725,9,0.135,0.0401,0.0,0.188,0.508,135.752,213896,4,TWICE,2015,Truth,truth
534,0.734,0.685,1,0.0835,0.0175,6.55e-05,0.0582,0.613,179.972,166058,4,TWICE,2015,Candy Boy,candy-boy
535,0.716,0.811,10,0.0881,0.0545,0.0443,0.105,0.453,89.028,214405,4,TWICE,2015,Like a Fool,like-a-fool
536,0.834,0.792,8,0.0699,0.0152,0.00022,0.29,0.89,140.007,139900,4,BLACKPINK,2018-09-23,So Hot,so-hot
537,0.703,0.831,11,0.0616,0.0319,0.0,0.205,0.461,139.927,209355,4,BLACKPINK,2018-08-22,DDU-DU DDU-DU,
538,0.665,0.86,4,0.0761,0.0322,0.0,0.281,0.372,139.973,209355,4,BLACKPINK,2018-06-15,DDU-DU DDU-DU - KR Ver.,kr
539,0.615,0.96,4,0.09,0.0419,0.0,0.0925,0.504,110.058,237077,4,BLACKPINK,2018-06-15,FOREVER YOUNG - KR Ver.,forever-young-kr
540,0.695,0.882,1,0.104,0.0234,0.0,0.315,0.947,142.025,197789,4,BLACKPINK,2018-06-15,REALLY - KR Ver.,really-kr
541,0.744,0.927,9,0.107,0.0399,0.0,0.579,0.559,106.981,198867,4,BLACKPINK,2018-06-15,SEE U LATER - KR Ver.,see-u-later-kr
542,0.671,0.859,4,0.0833,0.0323,0.0,0.267,0.389,139.931,209355,4,BLACKPINK,2018-06-15,DDU-DU DDU-DU,
543,0.6,0.96,4,0.095,0.0426,0.0,0.0882,0.503,109.863,237077,4,BLACKPINK,2018-06-15,Forever Young,forever-young
544,0.695,0.881,1,0.104,0.0234,0.0,0.277,0.947,142.018,197789,4,BLACKPINK,2018-06-15,Really,really
545,0.741,0.926,9,0.112,0.0376,0.0,0.582,0.571,106.99,198867,4,BLACKPINK,2018-06-15,See U Later,see-u-later
546,0.75,0.868,5,0.0541,0.0265,2.58e-06,0.226,0.492,124.96,241640,4,BLACKPINK,2018-03-28,BOOMBAYAH - Japanese Version,japanese-version
547,0.821,0.714,6,0.0492,0.00273,0.0,0.0846,0.567,103.048,212600,4,BLACKPINK,2018-03-28,WHITSLE - Japanese Version,japanese-version
548,0.671,0.782,4,0.0695,0.021,0.0,0.208,0.643,97.068,197667,4,BLACKPINK,2018-03-28,PLAYING WITH FIRE - Japanese Version,playing-with-fire-japanese-version
549,0.375,0.4,1,0.0383,0.59,0.0,0.158,0.411,175.925,231293,4,BLACKPINK,2018-03-28,STAY - Japanese Version,stay-japanese-version
550,0.769,0.862,8,0.0741,0.131,0.0,0.0616,0.496,125.043,212773,4,BLACKPINK,2018-03-28,AS IF IT'S YOUR LAST - Japanese Version,as-if-your-last-japanese-version
551,0.836,0.449,1,0.0427,0.79,0.0,0.0915,0.611,103.098,213067,4,BLACKPINK,2018-03-28,WHISTLE - Acoustic Ver.,whistle-acoustic
552,0.75,0.869,5,0.0542,0.0263,2.66e-06,0.221,0.494,124.951,241640,4,BLACKPINK,2017-08-29,BOOMBAYAH,
553,0.821,0.716,6,0.0494,0.00277,0.0,0.0845,0.572,102.998,212600,4,BLACKPINK,2017-08-29,WHISTLE - Japanese Version,whistle-japanese-version
554,0.674,0.783,4,0.0662,0.0209,0.0,0.21,0.646,97.062,197667,4,BLACKPINK,2017-08-29,PLAYING WITH FIRE - Japanese Version,playing-with-fire-japanese-version
555,0.591,0.402,1,0.0303,0.592,0.0,0.159,0.407,88.095,231293,4,BLACKPINK,2017-08-29,STAY - Japanese Version,stay-japanese-version
556,0.769,0.861,8,0.0746,0.131,0.0,0.0616,0.493,125.04,212773,4,BLACKPINK,2017-08-29,AS IF IT'S YOUR LAST - Japanese Version,as-if-your-last-japanese-version
557,0.559,0.45,1,0.0985,0.783,0.0,0.0948,0.616,206.279,213693,4,BLACKPINK,2017-08-29,WHISTLE - Acoustic Ver.,whistle-acoustic
558,0.75,0.869,5,0.0542,0.0263,2.66e-06,0.221,0.494,124.951,241640,4,BLACKPINK,2017-08-29,BOOMBAYAH,
559,0.827,0.722,6,0.0945,0.00579,0.0,0.0935,0.589,102.972,212600,4,BLACKPINK,2017-07-20,WHISTLE - KR Ver.,whistle-kr
560,0.658,0.849,5,0.0613,0.00256,0.0,0.418,0.389,124.933,241467,4,BLACKPINK,2017-07-20,BOOMBAYAH - KR Ver.,kr
561,0.704,0.758,4,0.108,0.044,0.0,0.186,0.663,97.052,197667,4,BLACKPINK,2017-07-20,PLAYING WITH FIRE - KR Ver.,playing-with-fire-kr
562,0.629,0.421,1,0.0364,0.542,3.56e-06,0.117,0.353,87.939,231307,4,BLACKPINK,2017-07-20,STAY - KR Ver.,stay-kr
563,0.837,0.462,1,0.0398,0.81,0.0,0.0927,0.665,103.035,213067,4,BLACKPINK,2017-07-20,WHISTLE - (Acoustic Ver.) KR Ver.,whistle-kr
564,0.815,0.721,11,0.126,0.00588,0.0,0.0932,0.58,102.966,212600,4,BLACKPINK,2017-07-20,WHISTLE - KR Ver.,whistle-kr
565,0.657,0.85,5,0.0694,0.00264,0.0,0.412,0.375,124.882,241467,4,BLACKPINK,2017-07-20,BOOMBAYAH - KR Ver.,kr
566,0.783,0.854,8,0.0902,0.0749,0.0,0.0671,0.509,125.005,212760,4,BLACKPINK,2017-07-20,AS IF IT'S YOUR LAST - KR Ver.,as-if-your-last-kr
567,0.786,0.853,8,0.0816,0.0688,0.0,0.0759,0.45,125.034,213264,4,BLACKPINK,2017-06-22,As If It's Your Last,as-if-your-last
568,0.707,0.758,4,0.0917,0.0399,0.0,0.141,0.674,97.037,197355,4,BLACKPINK,2016-11-01,PLAYING WITH FIRE,playing-with-fire
569,0.628,0.433,1,0.0383,0.569,7.71e-06,0.104,0.343,88.074,230400,4,BLACKPINK,2016-11-01,STAY,stay
570,0.842,0.453,1,0.0391,0.832,0.0,0.0932,0.647,103.038,212480,4,BLACKPINK,2016-11-01,WHISTLE - Acoustic Ver.,whistle-acoustic
571,0.822,0.712,11,0.15,0.00682,0.0,0.0955,0.647,102.874,211696,4,BLACKPINK,2016-08-08,WHISTLE,whistle
572,0.658,0.836,5,0.0549,0.00264,1.02e-06,0.507,0.387,124.969,240849,4,BLACKPINK,2016-08-08,BOOMBAYAH,
573,0.792,0.731,8,0.0452,0.274,0.0,0.091,0.515,110.005,196269,4,BTOB,2018-10-11,Call me,call-me
574,0.674,0.749,0,0.0345,0.345,0.0,0.289,0.65,98.006,226561,4,BTOB,2018-10-11,Only one for me,only-one-for-me
575,0.735,0.696,11,0.0533,0.202,0.0,0.14,0.527,82.032,178562,4,BTOB,2018-10-11,Yeah,yeah
576,0.641,0.807,9,0.0407,0.113,0.0,0.138,0.456,99.983,241298,4,BTOB,2018-10-11,Blue Moon,blue-moon
577,0.831,0.75,7,0.144,0.0471,0.0,0.19,0.803,150.033,176997,4,BTOB,2018-10-11,IceBreaker,
578,0.752,0.614,3,0.0404,0.409,0.0,0.128,0.469,129.793,206829,4,BTOB,2018-10-11,"1, 2, 3",3
579,0.634,0.841,4,0.078,0.442,0.0,0.29,0.464,99.972,236446,4,BTOB,2018-10-11,The Feeling,the-feeling
580,0.63,0.161,7,0.0744,0.995,0.938,0.317,0.664,109.669,59687,3,BTOB,2017-10-16,A Day,a-day
581,0.633,0.736,7,0.131,0.65,0.0,0.128,0.477,168.05,236829,4,BTOB,2017-10-16,Missing You,missing-you
582,0.64,0.74,1,0.0271,0.75,0.0,0.372,0.608,99.954,246812,4,BTOB,2017-10-16,My Lady,my-lady
583,0.646,0.722,0,0.0568,0.167,0.0,0.261,0.663,105.045,209651,4,BTOB,2017-10-16,Red Lie,red-lie
584,0.803,0.929,6,0.114,0.0268,0.0,0.0468,0.88,128.002,237182,4,BTOB,2017-10-16,Blowin’ Up,up
585,0.593,0.384,1,0.877,0.875,0.0,0.457,0.768,72.17,139330,4,BTOB,2017-10-16,Interlude : Brother Act.,interlude-brother
586,0.753,0.639,0,0.029,0.31,0.0,0.378,0.823,112.429,208806,3,BTOB,2017-10-16,Nanana,
587,0.371,0.582,8,0.0299,0.649,2.52e-05,0.208,0.184,84.7,214836,4,BTOB,2017-10-16,Dreaming,dreaming
588,0.586,0.809,4,0.283,0.102,0.0,0.164,0.386,173.974,214755,4,BTOB,2017-10-16,Guitar (Stroke of Love),guitar-of
589,0.612,0.715,1,0.0401,0.319,0.0,0.131,0.433,139.918,233953,4,BTOB,2017-10-16,Running Into Breakup,running-into-breakup
590,0.469,0.715,0,0.0952,0.0951,0.0,0.0784,0.199,179.916,218130,4,BTOB,2017-10-16,Fly Away,fly-away
591,0.56,0.861,1,0.0631,0.123,0.0,0.33,0.683,156.01,240009,4,BTOB,2017-10-16,Finale (Our Concert),finale
592,0.551,0.907,7,0.0651,0.0299,0.0,0.111,0.208,139.784,91217,4,BTOB,2016-11-07,New Men,new-men
593,0.456,0.933,6,0.15,0.216,0.0,0.375,0.498,154.761,219918,4,BTOB,2016-11-07,Pray (I'll Be Your Man),pray-be-your
594,0.533,0.738,1,0.0555,0.521,0.0,0.362,0.714,169.898,217708,4,BTOB,2016-11-07,Love Drunk,love-drunk
595,0.74,0.659,7,0.147,0.329,0.0,0.291,0.815,138.014,195145,4,BTOB,2016-11-07,I'm Bored,bored
596,0.646,0.844,3,0.0469,0.254,0.0,0.125,0.306,118.957,210563,4,BTOB,2016-11-07,Yes I Am,yes-i-am
597,0.723,0.856,0,0.0418,0.32,0.0,0.538,0.708,111.998,212040,4,BTOB,2016-11-07,Come On Over,come-on-over
598,0.634,0.918,1,0.0437,0.145,0.0,0.0933,0.963,166.055,235073,4,BTOB,2016-11-07,Melody Song,melody-song
599,0.837,0.761,10,0.106,0.151,0.0,0.132,0.83,119.99,159000,4,BTOB,2015-06-29,Complete (Intro),complete
600,0.581,0.777,10,0.0457,0.543,0.0,0.359,0.532,75.995,253187,4,BTOB,2015-06-29,It's Okay,okay
601,0.708,0.568,5,0.036,0.455,0.0,0.0867,0.883,146.026,226867,4,BTOB,2015-06-29,You Do You,you-do-you
602,0.772,0.795,4,0.14,0.0481,0.0,0.141,0.38,103.967,223240,4,BTOB,2015-06-29,Yippie Yo Yippie Yay,yo
603,0.474,0.732,5,0.0551,0.333,0.0,0.105,0.808,172.053,222453,4,BTOB,2015-06-29,Summer Romance,summer-romance
604,0.748,0.919,5,0.0573,0.0831,0.0,0.0395,0.904,113.032,222227,4,BTOB,2015-06-29,My Boy's Girl,my-girl
605,0.723,0.879,0,0.0905,0.182,0.0,0.242,0.838,92.991,204747,4,BTOB,2015-06-29,Beautiful To Me,beautiful-to-me
606,0.767,0.533,8,0.0456,0.388,0.0,0.0859,0.682,132.01,244347,4,BTOB,2015-06-29,Miss You,miss-you
607,0.802,0.729,6,0.0806,0.104,0.0,0.2,0.962,133.011,194600,4,BTOB,2015-06-29,Giddy Up,giddy-up
608,0.722,0.793,9,0.145,0.278,0.0,0.0753,0.838,99.937,198667,4,BTOB,2015-06-29,Open,open
609,0.801,0.497,0,0.033,0.642,0.0,0.128,0.563,104.978,188000,4,BTOB,2015-06-29,Insane (Acoustic Ver),insane
610,0.674,0.893,9,0.0555,0.0036,0.0,0.0965,0.57,125.047,195187,4,BTOB,2015-06-29,Shake it,shake-it
611,0.703,0.523,0,0.0797,0.853,1.5e-06,0.104,0.406,79.85,245533,4,BTOB,2015-06-29,Everything's Good - Il Hoon Solo (Outro),good-solo
612,0.733,0.852,4,0.106,0.00493,0.0,0.353,0.33,127.985,85055,4,BTOB,2012-05-23,Born TO Beat,born-to-beat
613,0.586,0.874,10,0.0586,0.00358,0.0,0.0946,0.188,133.051,228362,4,BTOB,2012-05-23,Irresistible Lips,irresistible-lips
614,0.638,0.857,1,0.0465,0.0116,0.0,0.192,0.569,129.901,217313,4,BTOB,2012-05-23,Insane,insane
615,0.681,0.81,0,0.0346,0.121,0.0,0.0873,0.18,97.95,224026,4,BTOB,2012-05-23,Imagine,imagine
616,0.665,0.868,8,0.034,0.0785,0.0,0.0895,0.727,95.007,191425,4,BTOB,2012-05-23,Monday To Sunday,monday-to-sunday
