,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_name,release_date,song_name,song_name_formatted
31,0.746,0.858,0,0.0985,0.271,0.0,0.0819,0.709,110.018,196016,4,iKON,2018-01-27,BEAUTIFUL - KR Ver.,beautiful-kr
32,0.625,0.716,10,0.299,0.0177,0.0,0.778,0.295,170.824,206933,4,iKON,2018-01-27,ONE AND ONLY - KR Ver.,one-and-only-kr
33,0.602,0.729,7,0.0656,0.235,0.0,0.113,0.763,173.829,223086,4,iKON,2018-01-27,JERK - KR Ver.,jerk-kr
34,0.535,0.747,4,0.0552,0.192,0.0,0.168,0.556,101.959,230149,4,iKON,2018-01-27,BEST FRIEND - KR Ver.,best-friend-kr
35,0.676,0.772,0,0.0327,0.0507,0.0,0.161,0.367,130.001,214739,4,iKON,2018-01-27,EVERYTHING - KR Ver.,everything-kr
36,0.585,0.717,7,0.205,0.151,0.0,0.0975,0.557,172.15,216916,4,iKON,2018-01-27,HUG ME - KR Ver.,hug-me-kr
37,0.664,0.514,3,0.0731,0.339,0.0,0.0887,0.341,139.853,253563,4,iKON,2018-01-27,DON'T FORGET - KR Ver.,forget-kr
38,0.672,0.779,7,0.209,0.0521,0.0,0.0928,0.329,101.037,188060,4,iKON,2018-01-27,SINOSIJAK - Re-edit Ver. KR Ver.,kr
39,0.692,0.984,2,0.047,0.0938,0.0,0.365,0.973,159.917,208808,4,iKON,2018-01-27,LOVE ME - KR Ver.,love-me-kr
40,0.682,0.634,8,0.0333,0.383,0.0,0.0535,0.674,77.005,216430,4,iKON,2018-01-27,JUST GO - Re-edit Ver. KR Ver.,just-go-kr
41,0.737,0.722,0,0.109,0.289,0.0,0.131,0.526,94.985,206776,4,iKON,2018-01-27,LONG TIME NO SEE - Re-edit Ver. KR Ver.,long-time-no-see-kr
42,0.806,0.707,7,0.0307,0.331,0.0,0.294,0.746,118.011,209648,4,iKON,2018-01-25,LOVE SCENARIO,love-scenario
43,0.746,0.859,0,0.0998,0.268,0.0,0.0812,0.702,110.02,196016,4,iKON,2018-01-25,BEAUTIFUL,beautiful
44,0.63,0.716,10,0.299,0.0168,0.0,0.78,0.281,170.884,206933,4,iKON,2018-01-25,ONE AND ONLY (B.I SOLO),one-and-only
45,0.591,0.728,7,0.069,0.233,0.0,0.113,0.745,173.902,223086,4,iKON,2018-01-25,JERK,jerk
46,0.457,0.745,4,0.0864,0.19,0.0,0.17,0.568,67.927,230149,5,iKON,2018-01-25,BEST FRIEND,best-friend
47,0.674,0.775,0,0.033,0.05,0.0,0.166,0.358,130.012,214739,4,iKON,2018-01-25,EVERYTHING,everything
48,0.601,0.718,0,0.212,0.15,0.0,0.112,0.556,171.791,216916,4,iKON,2018-01-25,HUG ME,hug-me
49,0.657,0.517,3,0.0759,0.344,0.0,0.0893,0.348,139.779,253563,4,iKON,2018-01-25,DON’T FORGET,forget
50,0.673,0.778,7,0.198,0.0528,0.0,0.0946,0.325,101.032,188060,4,iKON,2018-01-25,SINOSIJAK,
51,0.695,0.984,2,0.0445,0.0955,0.0,0.367,0.973,159.921,208808,4,iKON,2018-01-25,LOVE ME,love-me
52,0.672,0.633,8,0.0367,0.386,0.0,0.0541,0.67,77.014,216430,4,iKON,2018-01-25,JUST GO,just-go
53,0.737,0.722,0,0.108,0.289,0.0,0.128,0.529,94.981,206776,4,iKON,2018-01-25,LONG TIME NO SEE,long-time-no-see
54,0.809,0.937,2,0.064,0.133,0.0,0.123,0.629,125.01,219787,4,iKON,2017-11-29,BLING BLING,
55,0.725,0.865,2,0.156,0.00944,0.0,0.0616,0.132,101.006,186240,4,iKON,2017-11-29,SINOSIJAK - REMIX,remix
56,0.443,0.9,1,0.0517,0.0293,0.0,0.308,0.579,135.532,221040,4,iKON,2017-11-29,JUST ANOTHER BOY,just-another-boy
57,0.743,0.482,8,0.0358,0.743,0.0,0.129,0.777,94.025,213173,4,iKON,2017-11-29,MY TYPE - REMIX (Acoustic Ver.),my-type-remix
58,0.656,0.7,4,0.0464,0.294,0.0,0.166,0.219,99.915,211400,4,iKON,2017-11-29,#WYD,
59,0.698,0.934,5,0.0566,0.109,0.0,0.351,0.654,100.978,210933,4,iKON,2017-11-29,HOLUP!,
60,0.669,0.937,9,0.0737,0.0288,0.0,0.146,0.674,95.007,208133,4,iKON,2017-11-29,ANTHEM - REMIX (CHOICE37 Ver.),anthem-remix
61,0.746,0.775,8,0.0736,0.162,0.0,0.079,0.497,93.014,222360,4,iKON,2017-11-29,RUNAWAY,runaway
62,0.703,0.572,2,0.04,0.504,0.0,0.0434,0.761,119.96,212933,3,iKON,2017-11-29,PERFECT,perfect
63,0.683,0.665,9,0.0456,0.19,0.0,0.311,0.676,87.041,218640,4,iKON,2017-11-29,AIRPLANE,airplane
64,0.397,0.557,5,0.0364,0.324,0.0,0.0746,0.589,80.731,221293,4,iKON,2017-11-29,JUST GO,just-go
65,0.574,0.823,6,0.0667,0.477,0.0,0.0919,0.462,149.926,233507,4,iKON,2017-11-29,APOLOGY,apology
66,0.59,0.91,7,0.108,0.00625,0.0,0.0591,0.724,174.071,230240,4,iKON,2017-11-29,RHYTHM TA - REMIX (Rock Ver.),rhythm-ta-remix
67,0.723,0.87,1,0.0461,0.0502,0.0,0.481,0.716,130.006,214920,4,iKON,2017-11-29,B-DAY,
68,0.644,0.864,5,0.0497,0.0405,0.0,0.139,0.429,129.961,241320,4,iKON,2017-11-29,DUMB & DUMBER,dumb-dumber
69,0.683,0.835,0,0.04,0.00934,0.0,0.0905,0.838,128.033,230120,4,iKON,2017-11-29,WHAT'S WRONG?,
70,0.791,0.78,10,0.0383,0.185,0.0,0.107,0.519,99.985,204960,4,iKON,2017-11-29,WORLDWIDE,worldwide
71,0.727,0.709,0,0.059,0.639,0.0,0.114,0.645,94.999,211533,4,iKON,2017-11-29,LONG TIME NO SEE,long-time-no-see
72,0.683,0.633,0,0.128,0.238,0.0,0.277,0.932,93.633,213893,4,iKON,2017-11-29,WELCOME BACK,welcome-back
73,0.644,0.812,7,0.0397,0.2,0.0,0.0892,0.297,95.972,204640,4,iKON,2017-11-29,M.U.P,
74,0.589,0.981,2,0.248,0.124,3.45e-06,0.946,0.276,124.97,216813,4,iKON,2017-09-27,BLING BLING - KR Ver. (iKON JAPAN DOME TOUR 2017),kr-japan-dome-tour
75,0.514,0.978,2,0.131,0.0106,0.0,0.483,0.106,101.045,186000,4,iKON,2017-09-27,SINOSIJAK - REMIX (iKON JAPAN DOME TOUR 2017),remix-japan-dome-tour
76,0.355,0.958,1,0.1,0.0479,0.0,0.65,0.319,132.76,220613,4,iKON,2017-09-27,JUST ANOTHER BOY - iKON JAPAN DOME TOUR 2017,just-another-boy-japan-dome-tour-2017
77,0.399,0.498,8,0.0631,0.757,0.0,0.931,0.768,187.615,215053,4,iKON,2017-09-27,MY TYPE - REMIX (Acoustic Ver.) (iKON JAPAN DOME TOUR 2017),my-type-remix-japan-dome-tour
78,0.51,0.795,9,0.0514,0.227,0.0,0.775,0.285,99.929,210387,4,iKON,2017-09-27,#WYD - iKON JAPAN DOME TOUR 2017,japan-dome-tour-2017
79,0.641,0.871,1,0.0545,0.162,0.0,0.698,0.787,106.022,194667,4,iKON,2017-09-27,TODAY - iKON JAPAN DOME TOUR 2017,today-japan-dome-tour-2017
80,0.595,0.838,10,0.182,0.0528,0.0,0.946,0.114,88.032,194147,4,iKON,2017-09-27,BE I - REMIX (iKON JAPAN DOME TOUR 2017),be-i-remix-japan-dome-tour
81,0.574,0.947,0,0.181,0.45,2.57e-06,0.976,0.244,100.979,233147,4,iKON,2017-09-27,HOLUP! - REMIX (iKON JAPAN DOME TOUR 2017),remix-japan-dome-tour
82,0.575,0.923,11,0.0954,0.0189,0.0,0.862,0.521,95.011,219133,4,iKON,2017-09-27,ANTHEM - iKON JAPAN DOME TOUR 2017,anthem-japan-dome-tour-2017
83,0.386,0.612,8,0.0383,0.559,0.0,0.929,0.517,115.428,219000,3,iKON,2017-09-27,JUST GO - iKON JAPAN DOME TOUR 2017,just-go-japan-dome-tour-2017
84,0.513,0.758,6,0.0734,0.341,0.0,0.377,0.335,149.956,234213,4,iKON,2017-09-27,APOLOGY - iKON JAPAN DOME TOUR 2017,apology-japan-dome-tour-2017
85,0.472,0.751,7,0.0468,0.0394,0.0,0.942,0.202,143.989,231120,4,iKON,2017-09-27,WAIT FOR ME - iKON JAPAN DOME TOUR 2017,wait-for-me-japan-dome-tour-2017
86,0.59,0.783,7,0.105,0.287,0.0,0.969,0.506,87.024,217333,4,iKON,2017-09-27,AIRPLANE - iKON JAPAN DOME TOUR 2017,airplane-japan-dome-tour-2017
87,0.442,0.669,1,0.0803,0.157,0.0,0.763,0.102,170.251,202973,4,iKON,2017-09-27,CLIMAX - iKON JAPAN DOME TOUR 2017,climax-japan-dome-tour-2017
88,0.457,0.963,7,0.342,0.0594,0.0,0.72,0.377,173.946,227147,4,iKON,2017-09-27,RHYTHM TA - REMIX (Rock Ver.) (iKON JAPAN DOME TOUR 2017),rhythm-ta-remix-japan-dome-tour
89,0.545,0.949,5,0.113,0.21,0.0,0.802,0.256,130.02,243120,4,iKON,2017-09-27,DUMB & DUMBER - iKON JAPAN DOME TOUR 2017,dumb-dumber-japan-dome-tour-2017
90,0.597,0.919,0,0.0746,0.126,0.0,0.979,0.607,128.04,230107,4,iKON,2017-09-27,WHAT'S WRONG? - iKON JAPAN DOME TOUR 2017,japan-dome-tour-2017
91,0.617,0.978,2,0.0526,0.136,0.0,0.972,0.883,160.065,209027,4,iKON,2017-09-27,LOVE ME - iKON JAPAN DOME TOUR 2017,love-me-japan-dome-tour-2017
92,0.659,0.878,0,0.0808,0.392,0.0,0.677,0.665,95.039,242147,4,iKON,2017-09-27,WELCOME BACK - iKON JAPAN DOME TOUR 2017,welcome-back-japan-dome-tour-2017
93,0.577,0.861,7,0.0807,0.315,0.0,0.835,0.302,95.994,202773,4,iKON,2017-09-27,M.U.P - iKON JAPAN DOME TOUR 2017,japan-dome-tour-2017
94,0.581,0.831,0,0.0482,0.533,1.89e-06,0.855,0.332,94.961,206853,4,iKON,2017-09-27,LONG TIME NO SEE - iKON JAPAN DOME TOUR 2017,long-time-no-see-japan-dome-tour-2017
95,0.6,0.936,9,0.0759,0.0489,0.0,0.884,0.61,129.98,214307,4,iKON,2017-09-27,B-DAY - KR Ver. iKON JAPAN DOME TOUR 2017,kr-japan-dome-tour-2017
96,0.81,0.937,2,0.0647,0.133,0.0,0.125,0.63,125.014,219787,4,iKON,2017-08-16,BLING BLING,
97,0.721,0.871,1,0.0461,0.0501,0.0,0.488,0.725,130.009,214920,4,iKON,2017-08-16,B-DAY,
98,0.791,0.78,10,0.0382,0.185,0.0,0.107,0.518,100.016,204960,4,iKON,2017-08-16,WORLDWIDE,worldwide
99,0.703,0.572,2,0.0402,0.499,0.0,0.0434,0.763,119.956,212933,3,iKON,2017-08-16,PERFECT,perfect
100,0.739,0.482,8,0.0364,0.748,0.0,0.126,0.778,94.031,213173,4,iKON,2017-08-16,MY TYPE - REMIX (Acoustic Ver.),my-type-remix
101,0.781,0.939,2,0.0631,0.0839,0.0,0.132,0.562,125.016,219587,4,iKON,2017-08-16,BLING BLING - KR Ver.,kr
102,0.716,0.843,1,0.0453,0.0195,0.0,0.467,0.714,129.982,214787,4,iKON,2017-08-16,B-DAY - KR Ver.,kr
103,0.814,0.853,7,0.0392,0.00469,0.777,0.0821,0.608,124.963,219587,4,iKON,2017-08-16,BLING BLING - Inst,inst
104,0.658,0.737,1,0.0311,0.000189,0.852,0.388,0.514,129.982,214787,4,iKON,2017-08-16,B-DAY - Inst.,
105,0.739,0.612,10,0.072,0.0031,0.829,0.0674,0.187,100.002,202693,4,iKON,2017-08-16,WORLDWIDE - Inst.,worldwide
106,0.689,0.55,2,0.0342,0.0969,0.951,0.0614,0.68,120.021,214920,3,iKON,2017-08-16,PERFECT - Inst.,perfect
107,0.589,0.926,1,0.0699,0.0702,0.0,0.977,0.323,129.991,252907,4,iKON,2017-02-01,DUMB & DUMBER - iKON JAPAN TOUR 2016,dumb-dumber-japan-tour-2016
108,0.39,0.925,4,0.235,0.0192,0.0,0.531,0.148,201.993,187547,4,iKON,2017-02-01,SINOSIJAK - REMIX iKON JAPAN TOUR 2016,remix-japan-tour-2016
109,0.602,0.876,0,0.0587,0.0231,0.0,0.98,0.55,128.092,230773,4,iKON,2017-02-01,WHAT'S WRONG? - iKON JAPAN TOUR 2016,japan-tour-2016
110,0.649,0.856,4,0.0861,0.295,0.0,0.781,0.678,95.022,231253,4,iKON,2017-02-01,WELCOME BACK - iKON JAPAN TOUR 2016,welcome-back-japan-tour-2016
111,0.624,0.779,5,0.0432,0.0971,0.0,0.974,0.377,93.948,222000,4,iKON,2017-02-01,MY TYPE - iKON JAPAN TOUR 2016,my-type-japan-tour-2016
112,0.59,0.846,1,0.188,0.41,0.0,0.966,0.322,88.063,205800,4,iKON,2017-02-01,BE I - iKON JAPAN TOUR 2016,be-i-japan-tour-2016
113,0.623,0.936,0,0.127,0.275,0.0,0.975,0.459,100.982,217360,4,iKON,2017-02-01,HOLUP! - iKON JAPAN TOUR 2016,japan-tour-2016
114,0.642,0.928,2,0.0648,0.148,0.0,0.954,0.437,129.962,220613,4,iKON,2017-02-01,FULL HOUSE - KR Ver. iKON JAPAN TOUR 2016,full-house-kr-japan-tour-2016
115,0.694,0.91,0,0.0574,0.0516,0.0,0.987,0.503,112.045,192920,4,iKON,2017-02-01,HIT ME - KR Ver. iKON JAPAN TOUR 2016,hit-me-kr-japan-tour-2016
116,0.67,0.823,9,0.0733,0.256,0.0,0.903,0.389,139.941,209573,4,iKON,2017-02-01,BODY - KR Ver. iKON JAPAN TOUR 2016,body-kr-japan-tour-2016
117,0.56,0.742,6,0.0585,0.397,0.0,0.87,0.284,74.946,235440,4,iKON,2017-02-01,APOLOGY - iKON JAPAN TOUR 2016,apology-japan-tour-2016
118,0.634,0.861,11,0.147,0.227,0.0,0.882,0.523,97.999,234507,4,iKON,2017-02-01,I MISS YOU SO BAD - iKON JAPAN TOUR 2016,i-miss-you-so-bad-japan-tour-2016
119,0.407,0.631,8,0.0354,0.441,0.0,0.843,0.507,115.338,221027,3,iKON,2017-02-01,JUST GO - iKON JAPAN TOUR 2016,just-go-japan-tour-2016
120,0.451,0.692,0,0.26,0.233,0.0,0.972,0.517,173.654,218667,4,iKON,2017-02-01,AIRPLANE - iKON JAPAN TOUR 2016,airplane-japan-tour-2016
121,0.563,0.679,4,0.048,0.3,0.0,0.765,0.229,99.835,215013,4,iKON,2017-02-01,#WYD - iKON JAPAN TOUR 2016,japan-tour-2016
122,0.649,0.871,1,0.081,0.201,0.0,0.956,0.861,106.098,200493,4,iKON,2017-02-01,TODAY - iKON JAPAN TOUR 2016,today-japan-tour-2016
123,0.631,0.979,2,0.0631,0.104,0.0,0.963,0.923,160.023,210787,4,iKON,2017-02-01,LOVE ME - iKON JAPAN TOUR 2016,love-me-japan-tour-2016
124,0.492,0.943,7,0.138,0.0275,0.0,0.925,0.504,174.009,228667,4,iKON,2017-02-01,RHYTHM TA - REMIX (Rock Ver.) iKON JAPAN TOUR 2016,rhythm-ta-remix-japan-tour-2016
125,0.39,0.873,1,0.0561,0.0331,0.0,0.957,0.425,133.716,224373,4,iKON,2017-02-01,JUST ANOTHER BOY - iKON JAPAN TOUR 2016,just-another-boy-japan-tour-2016
126,0.432,0.748,1,0.11,0.128,0.0,0.959,0.13,170.53,206720,4,iKON,2017-02-01,CLIMAX - iKON JAPAN TOUR 2016,climax-japan-tour-2016
127,0.406,0.905,7,0.259,0.272,0.0,0.962,0.393,191.94,307760,4,iKON,2017-02-01,M.U.P - iKON JAPAN TOUR 2016,japan-tour-2016
128,0.467,0.704,7,0.0438,0.0265,0.0,0.557,0.115,71.735,231053,4,iKON,2017-02-01,WAIT FOR ME - iKON JAPAN TOUR 2016,wait-for-me-japan-tour-2016
129,0.645,0.864,5,0.0495,0.0401,0.0,0.134,0.425,129.958,241320,4,iKON,2016-12-28,DUMB & DUMBER,dumb-dumber
130,0.774,0.612,5,0.0344,0.216,0.0,0.158,0.766,94.016,210773,4,iKON,2016-12-28,MY TYPE,my-type
131,0.589,0.91,7,0.107,0.00626,0.0,0.0598,0.726,174.069,230240,4,iKON,2016-12-28,RHYTHM TA - REMIX (Rock Ver.),rhythm-ta-remix
132,0.675,0.672,0,0.0445,0.209,0.0,0.369,0.683,87.04,216187,4,iKON,2016-12-28,AIRPLANE,airplane
133,0.562,0.823,6,0.0696,0.478,0.0,0.096,0.458,149.795,233507,4,iKON,2016-12-28,APOLOGY,apology
134,0.682,0.831,0,0.0398,0.00909,0.0,0.091,0.831,128.037,230120,4,iKON,2016-12-28,WHAT'S WRONG?,
135,0.657,0.698,4,0.0447,0.294,0.0,0.176,0.214,99.917,211400,4,iKON,2016-12-28,#WYD,
136,0.644,0.864,5,0.0508,0.0398,0.0,0.138,0.427,129.979,241320,4,iKON,2016-09-28,DUMB & DUMBER,dumb-dumber
137,0.658,0.7,4,0.0448,0.278,0.0,0.183,0.213,99.934,211400,4,iKON,2016-09-28,#WYD,
138,0.738,0.977,2,0.0401,0.029,0.0,0.303,0.978,160.061,208200,4,iKON,2016-09-28,LOVE ME,love-me
139,0.722,0.865,2,0.155,0.00944,0.0,0.0627,0.133,100.956,186240,4,iKON,2016-09-28,SINOSIJAK - REMIX,remix
140,0.672,0.903,5,0.0345,0.000156,0.9,0.0368,0.314,129.985,241120,4,iKON,2016-09-28,DUMB & DUMBER - Inst.,dumb-dumber
141,0.718,0.527,9,0.0359,0.0272,0.433,0.168,0.226,100.01,211400,4,iKON,2016-09-28,#WYD - Inst.,
142,0.746,0.988,7,0.0517,2.65e-05,0.867,0.0391,0.962,160.044,206293,4,iKON,2016-09-28,LOVE ME - Inst.,love-me
143,0.725,0.922,2,0.056,0.000608,0.714,0.0993,0.0374,101.033,188200,4,iKON,2016-09-28,SINOSIJAK - REMIX -inst.-,remix
144,0.397,0.974,7,0.237,0.0417,0.0,0.957,0.439,173.979,234307,4,iKON,2016-06-22,RHYTHM TA - REMIX (Rock Ver.) (iKONCERT 2016 SHOWTIME TOUR IN JAPAN),rhythm-ta-remix-2016-tour-in
145,0.512,0.951,1,0.0897,0.204,0.0,0.576,0.333,129.966,253373,4,iKON,2016-06-22,DUMB & DUMBER - KR Ver. (iKONCERT 2016 SHOWTIME TOUR IN JAPAN),dumb-dumber-kr-2016-tour-in
146,0.568,0.946,2,0.114,0.0677,0.0,0.649,0.161,101.06,195027,4,iKON,2016-06-22,SINOSIJAK - iKONCERT 2016 SHOWTIME TOUR IN JAPAN,2016-tour-in-japan
147,0.52,0.861,1,0.129,0.312,0.0,0.932,0.328,88.136,201827,4,iKON,2016-06-22,BE I - iKONCERT 2016 SHOWTIME TOUR IN JAPAN,be-i-2016-tour-in-japan
148,0.577,0.989,1,0.371,0.138,0.0,0.741,0.22,160.008,201627,4,iKON,2016-06-22,GO - iKONCERT 2016 SHOWTIME TOUR IN JAPAN,go-2016-tour-in-japan
149,0.486,0.925,11,0.0676,0.0175,0.0,0.702,0.448,95.008,209213,4,iKON,2016-06-22,ANTHEM - KR Ver. (iKONCERT 2016 SHOWTIME TOUR IN JAPAN),anthem-kr-2016-tour-in
150,0.543,0.809,6,0.0798,0.389,0.0,0.896,0.293,75.006,231147,4,iKON,2016-06-22,APOLOGY - iKONCERT 2016 SHOWTIME TOUR IN JAPAN,apology-2016-tour-in-japan
151,0.445,0.798,7,0.0358,0.0944,0.0,0.934,0.234,143.974,239827,4,iKON,2016-06-22,WAIT FOR ME - iKONCERT 2016 SHOWTIME TOUR IN JAPAN,wait-for-me-2016-tour-in-japan
152,0.541,0.847,9,0.114,0.458,0.0,0.967,0.411,86.988,239307,4,iKON,2016-06-22,AIRPLANE - iKONCERT 2016 SHOWTIME TOUR IN JAPAN,airplane-2016-tour-in-japan
153,0.509,0.935,1,0.0662,0.0479,0.0,0.98,0.243,135.09,240333,4,iKON,2016-06-22,BANG BANG BANG - KR Ver. (iKONCERT 2016 SHOWTIME TOUR IN JAPAN),bang-bang-bang-kr-2016-tour-in
154,0.482,0.953,8,0.0841,0.0253,0.0,0.814,0.498,106.029,107027,4,iKON,2016-06-22,Me gustas tu - iKONCERT 2016 SHOWTIME TOUR IN JAPAN,me-2016-tour-in-japan
155,0.507,0.874,7,0.0441,0.0023,0.0,0.436,0.378,112.007,135973,4,iKON,2016-06-22,UP&DOWN - iKONCERT 2016 SHOWTIME TOUR IN JAPAN,2016-tour-in-japan
156,0.323,0.879,7,0.151,0.477,0.0,0.95,0.337,191.994,205747,4,iKON,2016-06-22,M.U.P - iKONCERT 2016 SHOWTIME TOUR IN JAPAN,2016-tour-in-japan
157,0.615,0.903,11,0.117,0.271,0.0,0.903,0.394,97.993,253227,4,iKON,2016-06-22,I MISS YOU SO BAD - KR Ver. (iKONCERT 2016 SHOWTIME TOUR IN JAPAN),i-miss-you-so-bad-kr-2016-tour-in
158,0.608,0.763,5,0.0431,0.119,0.0,0.921,0.482,94.016,214933,4,iKON,2016-06-22,MY TYPE - iKONCERT 2016 SHOWTIME TOUR IN JAPAN,my-type-2016-tour-in-japan
