,0,1
10,apology,"

언제나 넌 같은 자리에
항상 날 기다렸지만
i was gone i was gone

바보같이 나를 믿지 마
영원히 널 지키겠단 말
거짓말 거짓말

오늘따라 자주 보던 tv drama에선
뻔한 장면들이 날 보며 비웃고 있어
난 마치 죄인처럼 run away
넌 오늘도 내게 소리 질러 go away

내가 이기적인 놈이란 걸
넌 알고 있었잖아
사소한 관심을 바란 네가
부담스러웠나 봐
그 흔한 사진 한 장도
남기지 못한 채
마지막 순간까지도 우린 나만 생각해

미안 미안
지켜주지 못해 미안해 잘 살길바래
미안 미안 너도 날 잊어줘
아프지만

영원히 함께하잔 그 약속
이제는 없는 거야
지켜주지 못해서 미안해

언제나 난 다른 자리에
매일 밤 나의 친구들과
i’m out all night

뒤집어놓은 내 전화기엔
너의 마지막 한 통의
부재중 전화

오늘따라 흘러나오는 radio에선
같이 즐겨 듣던 노래가 나오고 있어
난 마치 죄인처럼 run away
넌 오늘도 내게 소리 질러 go away

너에게 오고 가는 사람들 중
한 명이기를 바람 그리고
눈물 벚꽃 모두 떨궈
새싹 피기를 바람 그리고
우리 추억 노을처럼 짧고
아름답기를 바래 이 모든 것
발을 못 뗀 너의 가냘픈 등
기분 좋게 밀기를

미안 미안
지켜주지 못해 미안해 잘 살길바래
미안 미안 너도 날 잊어줘
아프지만

영원히 함께하잔 그 약속
이제는 없는 거야
지켜주지 못해서 미안해

지금까지 차마 못 했던 말
미안해 내가 부족해
끝까지 작은 모습뿐 이라서 yeah
널 채워주지 못한 나를
용서해
나보다 괜찮고 잘난 사람
만나길 바래

미안 미안
지켜주지 못해 미안해 잘 살길바래
미안 미안 너도 날 잊어줘
아프지만

영원히 함께하잔 그 약속
이제는 없는 거야
지켜주지 못해서 미안해
지켜주지 못해서 미안해

"
11,welcome-back,"

wait a minute listen
baby 어! 다시 돌아온 걸 환영해
나란 놈 그대로야 하나도 안 변했어
너의 소중함을 느낀 것 빼고
이기적인 성격을 조금 고친 것 빼고
그대로야 like 넓은 가슴
너가 슬플 땐 안아줘야 하니까
화가 나 벽을 치는 것도 참았어
너가 손이 예쁜 남잘 [진/b.i] 좋아하니까

간만에 얼굴 보니까
그 동안에 아파했던 맘이
싹 낫는 기분이야
너의 아리따움은 여전하네
너가 없는 내 삶은 많이 허전한데
말론 설명 안돼

넌 어떻게 지냈니
힘들 땐 누구에게 기댔니
난 너 아님 안되더라
찾아본 적은 없지만 세상에
너 같은 여잔 없더라 for real

많이 외로웠어 하나도 안 새로웠어
하루하루가 지겨웠어
내 말은 돌아와 줘서 고맙다고

welcome back 잘 돌아왔어
이제 내가 더 잘해줄게
welcome back 너무 그리웠어
이런 날 한번 안아줄래
너의 향기 작은 몸짓
부드러운 손길까지도
welcome back 잘 돌아왔어
baby 나 이제 달라질게

시간이 다 해결해준다는 말은
그저 안심하기 위한 거짓말인 걸
이별 후에 후회한 적 없이
혼자가 더 편하다는 말은 거짓말일 걸
oh i was so lonely 심심했어 하루 종일

필요 없을 것만 같던
너의 잔소리마저도
그리워지는 하루하루였어
왜냐면 아무것도 손에 안 잡혀
나를 위해 웃어주던 너의 그 표정
너를 위해서 불렀었던 모든 노래 이젠
소음 듣기 싫더라고 잘 모르긴 몰라도
네가 없으니까 괜히 무의미했어
주말까지도 공허하기만 한
저기 저녁노을을 보면
너와의 시간을 회상하게 만들어

많이 외로웠어 하나도 안 새로웠어
하루하루가 지겨웠어
내 말은 돌아와 줘서 고맙다고

welcome back 잘 돌아왔어
이제 내가 더 잘해줄게
welcome back 너무 그리웠어
이런 날 한번 안아줄래
너의 향기 작은 몸짓
부드러운 손길까지도
welcome back 잘 돌아왔어
baby 나 이제 달라질게

oh girl i’m sorry oh girl i was wrong
한심하지 솔직히 좀 구차하지 i know
girl why you laughing
oh 그래도 싫진 않은 듯한데
내 말은 돌아와줘서 고맙다고

welcome back 잘 돌아왔어
이제 내가 더 잘해줄게
welcome back 너무 그리웠어
이런 날 한번 안아줄래
너의 향기 작은 몸짓
부드러운 손길까지도
welcome back 잘 돌아왔어
baby 나 이제 달라질게

woo woo woo woo woo woo
싫은 척 하지마 웃고 있잖아
woo woo woo woo woo woo
내가 더 잘할게 떠나가지 말아
woo woo woo woo woo woo
우린 분명히 운명이 맞아
woo woo woo woo woo woo
우리 천천히 오래 가자
welcome back!

"
12,i-miss-you-so-bad,"

이번이 널 위해 부르는
마지막 노래가 아니길
널 위해 쓰는
마지막 편지가 아니길
너에게 가는 이 길이
끝이 아니길
나 기도해
제발 아니라고 해줘
이번이 너 땜에 울어보는
내 마지막 모습이길
널 그리워하는
내 마지막 밤이길
네가 없이도
아무렇지도 않은 나이길

아니라고 아니라고
아니라고 아니라고
i miss you so bad

미쳤지 내가
그리 아름다운 널 두고
잡기엔 멀어져 가는
너의 두 손
다시 돌아갈 순 없을까
나 수도 없이
매일 밤을 달빛 아래서
무릎 꿇어
마지막이란 말
부디 하지 말아줘
아직 사랑한다면
떠나지 말아줘
이미 깨져버린
그릇 다시 맞춰 볼게
엎질러진 물을
다시 담아 볼게

점점 잊혀 가나 봐
하나 둘 지워 가나 봐
내가 미쳐 가나 봐
그래서 지쳐 가나 봐
얼마나 더 많은 날을
빌어야 하나
대체 얼마나 더
많은 잔을 비워야 할까

[유/찬] 너를 떠나 보내는 게
겁나 걸어보는 전화
차단 뒤에 적막
절망 속에 갇혀 지내
내 잘못을 알기에
너는 행복해야 하기에

이번이 널 위해 부르는
마지막 노래가 아니길
널 위해 쓰는
마지막 편지가 아니길
너에게 가는
이 길이 끝이 아니길
나 기도해
제발 아니라고 해줘

이번이 너 땜에 울어보는
내 마지막 모습이길
널 그리워하는
내 마지막 밤이길
네가 없이도
아무렇지도 않은 나이길

아니라고 아니라고
아니라고 아니라고
i miss you so bad

나를 어루만지던 너의
그 손길이 너무 따뜻해서
내게 안겨 입 맞추던 너의
그 기억들이 까마득해져

잠깐이라도 널 떠올리면
눈물이 터져 나와
woo woo

real talk baby
let’s go
내 밝은 집착에 눈부셔
너의 눈을 감아
주지를 않기를 바라며
뒤에서 널 잡아
자랑과 동시에
내 마지막 후회로 남아
바람과 같이 왔다가
향기만 남기지 마라
늪 위에 떨어진
몇 장의 단풍잎들처럼
지극히 하찮은 날
너는 건질 이유 없어
바람이 불면 관통되는
내 가슴 한가운데
너 빼곤 채워놓을 게 없어
쌓인 건 미련

[유/찬] 널 이해해 그 동안
잘 살았던 나와 비례해
지나온 날을
떠올릴 때마다 눈물짓게 돼
미안해 you gotta move on
머나먼 미래에
친구로 남길 기대해

이번이 널 위해 부르는
마지막 노래가 아니길
널 위해 쓰는
마지막 편지가 아니길
너에게 가는
이 길이 끝이 아니길
나 기도해
제발 아니라고 해줘

이번이 너 땜에 울어보는
내 마지막 모습이길
널 그리워하는
내 마지막 밤이길
네가 없이도
아무렇지도 않은 나이길

아니라고 아니라고
아니라고 아니라고
i miss you so bad

"
13,today,"

ya ready uh
da da da da dalat da da na
dat da na 왜 이럴까 난 오늘따라
익숙한 스킨쉽에도 심장이 뛰고
신경 쓰여 괜히
너의 눈치를 보게 돼
평소와 같은 목소리로 부를 때도
오묘한 듯 애매한 게
익숙한 듯 설레이네

이건 뭔가 간지러운 느낌이 와
친구인 니가 오늘따라 왜 여자로 보일까

뭐지 이 오묘한 느낌은 뭐지
그러고 보니 니가 원래 이렇게 예뻤었나
오늘따라

내가 취했나

왜 오늘따라 니가 더 예뻐 보일까
지금 너에게 반하는 중
왜 오늘따라 니가 여자로 보일까
점점 너에게 빠지는 중

sing it like
da da da da dalat da da na
dat da na 왜 이럴까 난 오늘따라

음 신기함 난지 넌지 모르겠지만
있네 문제가
uh uh 감긴가 온몸이 떨리고
왜 심장이 뛸까?
너와 내가 그어왔던
친한 친구라는 선
니 하이힐 뒤에 넌 내 바로 맞은편
가까워진 얼굴 아름다운 너
오늘따라 심장이 네게 반응하는 걸 uh

이건 뭔가 간지러운 느낌이 와
친구인 니가 오늘따라 왜 여자로 보일까

뭐지 이 오묘한 느낌은 뭐지
그러고 보니 니가 원래 이렇게 예뻤었나
오늘따라

화장이 잘 됐나

왜 오늘따라 니가 더 예뻐 보일까
지금 너에게 반하는 중
왜 오늘따라 니가 여자로 보일까
점점 너에게 빠지는 중

all my fellas say
da da da da dalat da da na
dat da na 왜 이럴까 난 오늘따라

자꾸 쳐다보지마 eh
오늘따라 왠지 어색하니까 woo
내 맘 넌 모르겠지만 eh
복잡한 이 감정 어쩌면
이건 사랑일지도 몰라

오늘따라 니가 더 예뻐 보일까
지금 너에게 반하는 중
왜 오늘따라 니가 여자로 보일까
점점 너에게 빠지는 중

all my fellas say
da da da da dalat da da na
dat da na 왜 이럴까 난 오늘따라

뭔가 달라

"
14,climax,"original [verse 1: jinhwan & donghyuk] 한 없이 웃기만 하네요 그녀도 아무렇지 않게 시간은 그댈 잡고 또 흘러가네요 꿈에 그대와 손을 잡고 함께하죠 잔인하게 난 해가 뜨면 인사를 하죠 베갤 적시며 [pre-chorus: yunhyeong] oh 너와 나 같은 하늘 아래 있어도 만날 순 없지만 나를 믿어줘 i’ll be there for you [chorus: jinhwan & junhoe & b.i] 기다려 지금 너에게로 갈 테니까 어디에 있건 갈 테니까 wait for me hey 시간아 더 빨리 가 기다려 너 있는 곳으로 갈 테니까 시간을 달려 갈 테니까 wait for me yeah 그녀에게 내 맘이 닿을 수 있도록 시간아 가라 가라 더 빨리 시간아 가라 가라 그녀에게 내가 닿을 수 있도록 [verse 2: bobby] 머리에 아무것도 안 담겨 생각에 눈이 감겨 한 숨을 뱉고 내 두 손 머리 위에서 깍지 잡혀 다 거기서 거긴 듯해 내 삶이 반으로 접힌 듯해 꿈에 아름다운 네 모습 아직도 심장이 멈춘 듯 해 [verse 3: b.i] 눈부신 햇살 아래 너와 얼굴을 마주하고 말하고 싶어 지금의 날 살게 해줘서 고맙다고 그리웠어 목소리 표정 가녀린 숨결까지도 이제 어디 안가 곁에 있을게 세상이 끝나는 순간까지도 [pre-chorus: donghyuk] oh 너와 나 같은 하늘 아래 있어도 만날 순 없지만 나를 믿어줘 i’ll be there for you [chorus: jinhwan & junhoe & b.i] 기다려 지금 너에게로 갈 테니까 어디에 있건 갈 테니까 wait for me hey 시간아 더 빨리 가 기다려 너 있는 곳으로 갈 테니까 시간을 달려 갈 테니까 wait for me yeah 그녀에게 내 맘이 닿을 수 있도록 시간아 가라 가라 더 빨리 시간아 가라 가라 그녀에게 내가 닿을 수 있도록 [verse 3: b.i & bobby] time passed and the spring flowers have bloomed 추웠던 날들을 보내 기억해 난 너에게만 속해 i can only breathe when i’m next to you 준비됐어 너 하나면 족해 i ain’t gonna leave 나 약속해 [chorus: yunhyeong & jinhwan & junhoe] 기다려 (기다려) 이제 우린 영원할 테니까 (and i’m coming for you, baby) 네가 없으면 난 안되니까 (yeah) wait for me hey 시간아 더 빨리 가 기다려 너 있는 곳으로 갈 테니까 시간을 달려 갈 테니까 wait for me yeah 그녀가 날 기억할 수 있도록 [outro: b.i] 시간아 가라 가라 더 빨리 english translation [verse 1: jinhwan & donghyuk] she keeps smiling on and on as if it’s nothing, time holds onto you as it ticks away in my dreams, i’m with you as i hold your hand but cruelly, i say goodbye when the sun rises as my pillow gets wet [pre-chorus: yunhyeong] oh you and me, we’re under the same sky but we can’t meet, but believe in me i’ll be there for you [chorus: jinhwan & junhoe & b.i] wait (wait) because i’ll go to you right now wherever you are, i’ll go wait for me, hey, time is ticking faster wait (wait) because i’ll go to you right now i’ll run against time and go to you, wait for me yeah so that my heart can reach her time go faster time go to her so i can reach her [verse 2: bobby] i can’t put anything in my head my eyes close at the thought of you i let out a sigh and put my hands behind my head everything seems the same it’s like my life folded in half you still look beautiful in my dreams it’s like my heart stopped [verse 3: b.i] i want to look into your face under the dazzling sunlight and tell you, thank you for making me live as the me right now i missed you, your voice your face, even your soft breathing i won’t go anywhere now, i’ll be by your side even until the moment the world ends [pre-chorus: donghyuk] oh you and me, we’re under the same sky but we can’t meet, but believe in me i’ll be there for you [chorus: jinhwan & junhoe & b.i] wait (wait) because i’ll go to you right now wherever you are, i’ll go wait for me, hey, time is ticking faster wait (wait) because i’ll go to you right now i’ll run against time and go to you, wait for me yeah so that my heart can reach her time go faster time go to her so i can reach her [verse 3: b.i & bobby] time passed and the spring flowers have bloomed i’m letting go of the cold days, i remember i’m only inside of you i can only breathe when i’m next to you i’m ready for this, you alone are enough for me i ain’t gonna leave, i promise you [chorus: yunhyeong & jinhwan & junhoe] wait (wait) because we’re gonna be forever now (and i’m coming for you, baby) because i can’t go on without you (yeah) wait for me hey time go faster wait because i’ll go to you right now i’ll run against time and go to you, wait for me yeah so she can remember me [outro: b.i] time go"
15,anthem,"

ikon is coming to town
ikon is coming to town
ikon is coming to town
ikon is coming to town
볼륨을 높여 창문을 올려
미간을 좁히고 언성을 높여
이게 우리 anthem
이리오너라 이리오너라
게 아무도 없느냐
얼쑤 덩기덕 쿵 더러러러러

this is ikon anthem
대한민국 센터 bobby와
나의 콤비는 서태웅과 강백호
젊은이 텐션 우린 좀 핫해서
사람들의 단추를 풀어버리는 해커
엔돌핀이 샘솟지 let’s just chill
여전히 철이 없지 니들이 제아무리
날고 기어도 다 씹어 먹어줄게
call me 아저씨도 뻐끔

이 구역을 뺏어
짜치는 놈들은 숨어 의자를 제껴
판때기는 내 꺼고
여기 분위기는 얘 꺼
이의 있는 사람들은 이제 집 갈 시간 됐어
집중 우리들이 나대는 지금
fixin 너네들의 잘못된 리듬
심쿵 온몸이 춤추는 기분
5세대 yg we gon go get em

볼륨을 높여 창문을 올려
미간을 좁히고 언성을 높여
이게 우리 anthem
이리오너라 이리오너라
게 아무도 없느냐
얼쑤 덩기덕 쿵 더러러러러

너네들과 처음부터 차이 나게
시작부터 깡패
부셔줄게 들어와봐 내 앞에
kick and snare 가슴 벅차게
울리는 bass 내 친구들과 함께
폼생폼사 ye 이게 방식
21세기의 쌧삥이들의 간지
행진 충만한 느낌과 music
허를 찌르는 우리들의 불규칙

누구든 안심하는 순간
내게 바로 먹혀
난 지킬 건 지켜 like 강균성의 순결
다들 궁금해하지 my business
권태기 부부처럼
니들과는 관계없어
갈 데까지 가라 하지 말란 짓만 하자
혹시 나를 모른다면 지금부터 알아가라
주인 없던 대한민국
가요계는 내 꺼
아니꼽거나 자신 있음
주도권을 뺏어

볼륨을 높여 창문을 올려
미간을 좁히고 언성을 높여
이게 우리 anthem
이리오너라 이리오너라
게 아무도 없느냐
얼쑤 덩기덕 쿵 더러러러러

bobby와 b.i의 콤비는 마치
영구와 땡칠이
용이와 영길이
서수남과 하청일
bobby와 b.i의 콤비는 마치
장국영과 주윤발
배추도사 무도사
맥주와 치킨

ikon is coming to town
ikon is coming to town
ikon is coming to town
ikon is coming to town




............................
[chorus]
bollyumeul nopyeo changmuneul ollyeo
miganeul jophigo eonseongeul nopyeo
ige uri anthem

irioneora irioneora
ge amudo eopsneunya
eolssu deonggideok kung deoreoreoreoreo

[verse 1]
this is ikon anthem
daehanminguk senteo bobbywa naui kombineun
seotaeunggwa gangbaekho
jeolmeuni tensyeon urin jom hashaeseo
saramdeurui danchureul pureobeorineun haekeo
endolpini saemsosji let’t just chill
yeojeonhi cheori eopsji nideuri jeamuri
nalgo gieodo da ssibeo meogeojulge
call me ajeossido ppeokkeum

[verse 2]
i guyeogeul ppaeseo
jjachineun nomdeureun sumeo uijareul jekkyeo
panttaegineun nae kkeogo yeogi bunwigineun yae kkeo
iui issneun saramdeureun ije jip gal sigan dwaesseo
jipjung urideuri nadaeneun jigeum
fixin neonedeurui jalmosdoen rythm
simkung onmomi chumchuneun gibun
5sedae yg we gon go get 'em

[chorus]
bollyumeul nopyeo changmuneul ollyeo
miganeul jophigo eonseongeul nopyeo
ige uri anthem

irioneora irioneora
ge amudo eopsneunya
eolssu deonggideok kung deoreoreoreoreo

[verse 3]
neonedeulgwa cheoeumbuteo chai nage sijakbuteo kkangpae
busyeojulge deureowabwa nae ape
kick and snare gaseum beokchage
ullineun bat nae chingudeulgwa hamkke
pomsaengpomsa ye ige bangsik
21segiui ssaesppingideurui ganji
haengjin chungmanhan neukkimgwa music
heoreul jjireuneun urideurui bulgyuchik

[verse 4]
nugudeun ansimhaneun sungan naege baro meokhyeo
nan jikil geon jikyeo like ganggyunseongui sungyeol
dadeul gunggeumhaehaji my business
gwontaegi bubucheoreom nideulgwaneun gwangyeeopseo
gal dekkaji gara haji mallan jisman haja
hoksi nareul moreundamyeon jigeumbuteo aragara
juin eopsdeon daehanminguk gayogyeneun nae kkeo
anikkopgeona jasin isseum judogwoneul ppaeseo

[chorus]
bollyumeul nopyeo changmuneul ollyeo
miganeul jophigo eonseongeul nopyeo
ige uri anthem

irioneora irioneora
ge amudo eopsneunya
eolssu deonggideok kung deoreoreoreoreo

[bridge]
bobby-wa b.i-ui kombineun machi
yeongguwa ttaengchiri
yongiwa yeonggiri
seosunamgwa hacheongil
bobby-wa b.i-ui kombineun machi
janggugyeonggwa juyunbal
baechudosa mudosa
maekjuwa chikin

"
16,goodbye-road,"

[refrain: chan]
goodbye goodbye 이별을 알았다면
그토록 사랑하지 말 걸 그랬나 봐요
(check it out yo)

[verse 1: bobby]
무덤덤해져 가는 서로의 감정 때문에
상처를 주는 것조차도 이제 무덤덤한 우리
이미 사랑은 떠났고 정밖에 남지 않았어
그냥 그런가 하고 뜨뜻미지근 해졌지
(where you at)
관심은 집착이 되어 버리고
(where you at)
의심은 거의 밥 먹듯이 해
너와 내가 쌓았던 신뢰란 성은 무너지고
넌 이제 이별길을 걸으며
새사람을 찾지

[pre-chorus: jay, b.i]
같이 울기 위해 널 만난 건 아닌데
(눈물이 난다)
상처받기 위해 쌓은 추억이 아닌데
(잊혀져 간다)
너무 쉽게 또 한 사람과 남이 돼
고작 이별하기 위해 널 사랑한 건 아닌데
(익숙해져 간다)

[chorus: dk, song]
잘 가요 그 험한 이별길을
나를 떠나 부디 꽃길만 걸어요
조심히 가요 외로운 이별길을
가는 길에 나의 모든 기억을 버려요
(check it out)

[verse 2: b.i]
지나간 기억 속에서 산다는 건
그 얼마나 무기력한 외로움일까
그 기억 속에서조차 잊혀진다는 건
또 어떤 순간보다 잔인한 아픔인가
죽도록 사랑했건만 끝내 나 죽지 않았네
숨을 깊게 들이마셔도 내뱉으면 한숨이 돼
누구나 하는 이별이니 우리 슬퍼 말아요
난 또 그대 닮은 듯 아닌 사람 찾아갈게요

[pre-chorus: june, bobby]
같이 울기 위해 널 만난 건 아닌데
(눈물이 난다)
상처받기 위해 쌓은 추억이 아닌데
(잊혀져 간다)
너무 쉽게 또 한 사람과 남이 돼
고작 이별하기 위해 널 사랑한 건 아닌데
(익숙해져 간다)

[chorus: dk, song]
잘 가요 그 험한 이별길을
나를 떠나 부디 꽃길만 걸어요
조심히 가요 외로운 이별길을
가는 길에 나의 모든 기억을 버려요
(check it out)

goodbye goodbye 이별을 알았다면
그토록 사랑하지 말 걸 그랬나 봐요

goodbye goodbye 어차피 떠난다면
어떤 미련도 남지 않게 보란 듯이 살아요
(check it out)

[chorus: jay, june, dk]
잘 가요 어여쁜 내 사람아
나를 떠나 행복하게만 살아요
(행복하게만 살아요)
조심히 가요 가슴 아픈 사랑아
내 곁에 있을 때처럼 아프지 말아요
(그대 아프지 말아요)

[outro: all]
나
나나나나나나
나나나나나나
나나나나나

나나나나
나
나나나나나나
나나나나나나
나나나나나
(check it out)

"
17,adore-you,"

[verse 1: dk]
살아가며 내가 널 만나
많은 기억을 남기고
가까워질수록 새어 나오는
내 진심을 삼키고
타오르는 불꽃이 쉽게
꺼져버릴 걸 알기에
우리 제일 좋을 때인 지금
이대로 남아있어요

[pre-chorus: chan, song]
내 생에 잃고 싶지 않은
그런 사람 그대는 어떤가요
나 사실 그대가 바라보면
입 맞추고 싶은데

[chorus: june, jay]
그대 내게 괜찮은 사람이에요
그러니 더는 다가오지 말아요
그대 오래 보고픈 사람이에요 oh oh
우리 이대로 그냥 머물러요
사실 좋아해요
내가 많이 좋아해요
이런 내 맘 숨길 수 있게
말없이 안아줘요

[verse 2: bobby]
너도 알잖아 사랑에 대해 yeah
시간이 지나면
정리돼버리는 게 yeah
결국 제자리일 거면
계속 이렇게 yeah
서로의 마음을 모른척하면 안 될까

[verse 3: bi]
사랑과 우정 사이 그 변두리에서
서로 마주하지만
괜히 조심스러워
언젠가 맞이할 이별이란 게
곤히 잠든 그대 머리맡에
좋아한다는 말을 남기고
한발 물러설 수밖에

[pre-chorus: chan, dk]
내 생에 잃고 싶지 않은
그런 사람 그대는 어떤가요
나 사실 그대가 바라보면
입 맞추고 싶은데

[chorus: june, jay]
그대 내게 괜찮은 사람이에요
그러니 더는 다가오지 말아요
그대 오래 보고픈 사람이에요 oh oh
우리 이대로 그냥 머물러요
사실 좋아해요
내가 많이 좋아해요
이런 내 맘 숨길 수 있게
말없이 안아줘요

[bridge: song, jay]
내가 다가간다면
그녀가 웃어줄까요
시간이 지나서 우리 사이
무의미해질까 봐 겁이 나요
세상에 영원한 건 없다지만
그게 우리는 아니기를
매일 밤 기도해요

[chorus: all]
그대 내게 괜찮은 사람이에요
그러니 더는 다가오지 말아요
그대 오래 보고픈 사람이에요 oh oh
우리 이대로 그냥 머물러요
사실 좋아해요
내가 많이 좋아해요
이런 내 맘 숨길 수 있게
말없이 안아줘요

"
18,killing-me,"

ikon의 죽겠다 (killing me) 가사

죽겠다 또 어김없이
너의 흔적이
남아 날 괴롭힌다
죽겠다 남 대하듯이
돌아섰는데
왜 나는 외로울까

초연할 줄 알았어 헤어짐에 대해
근데 널 닮은 습관 하나
버린다는 게 쉽지 않네
미련하게도 미련이 남아
후회 비슷한 걸 해
잘 먹고 잘 살고 있을 너와 달리
난 반쯤 죽어있네

몰랐던 거야 헤어짐의 그 무게를
이기적인 거야 외면했어 네 눈물을

죽겠다 또 어김없이
너의 흔적이
남아 날 괴롭힌다
죽겠다 남 대하듯이
돌아섰는데
왜 나는 외로울까
죽겠다

죽겠다

해방감과 새로운 만남
뒤에 남는 건 허탈한 마음
깜깜한 밤 또 혼자 있네
이게 아닌데 나의 세상에
많이 개입된 그녀의 존재
떼려야 뗄 수 없는 사이
떼어버리니 무너졌네
죽을 각오 미처 하지
못해서 죽겠네

몰랐던 거야 헤어짐의 그 무게를
이기적인 거야 외면했어 네 눈물을

죽겠다 또 어김없이
너의 흔적이
남아 날 괴롭힌다
죽겠다 남 대하듯이
돌아섰는데
왜 나는 외로울까
죽겠다

어쩌자고 그녀를 만났을까 아
또 어쩌려고 이별을 택했을까 아

죽을 만큼 사랑했나 봐
꺼진 불씨 다시 타오르나 봐
가슴 저린 그리움일까
아님 이기적인 외로움인가

죽겠다

죽을 만큼 사랑했나 봐
꺼진 불씨 다시 타오르나 봐
가슴 저린 그리움일까
아님 이기적인 외로움인가

죽겠다
또 어김없이
너의 흔적이
남아 날 괴롭힌다

"
19,freedom,"

ikon의 바람 (freedom) 가사

우린 젊은이 아직 어른이
되긴 멀었지 너무 무거워 철들기
지금 아니면 하지 못하는 여러 가지
울타리 벗어나서 자유를 걸어가지
꼰대들은 don’t touch me
나는 나일 때 포텐 터지지
알 수 없기에 인생 재밌지
나는 중 2병 사춘기

we love it 여기 여기 모여
하늘엔 별이 많이 보여
평범한 세상과는 안 어울려
넌 몰라

you don’t understand
자유롭기를 원해 망가진대도
난 아직 애인가 봐 아니면 개인가 봐

아름다울 땐 금방 지나가기에
꼴리는 대로
난 아직 애인가 봐 아니면 개인가 봐

불어라 바람 바람 바람
불어 휘파람 파람 파람
no 사랑 사랑 사랑
all we need is freedom

계속되는 반복되는 시스템 속에
살기보다 힘든 게 살아갈 이유를 찾는 것
하고 싶은 것만 할 수 없는 거지만
난 여태 하기 싫은 것만 해왔다는 point
날 가로막을 생각은 하지 말아요
시련을 청춘이라 하지 말아요
밤거리는 아름답고 난 실수를 저질렀지만
청춘이란 이유로 안아줘요

we love it 여기 여기 모여
하늘엔 별이 많이 보여
평범한 세상과는 안 어울려
넌 몰라

you don’t understand
자유롭기를 원해 망가진대도
난 아직 애인가 봐 아니면 개인가 봐

아름다울 땐 금방 지나가기에
꼴리는 대로
난 아직 애인가 봐 아니면 개인가 봐

불어라 바람 바람 바람
불어 휘파람 파람 파람
no 사랑 사랑 사랑
all we need is freedom

건드리지 말아요 이렇게 살다가 죽을래
아깝잖아요 인생은 길고도 짧은데

가두지 말아요 난 사랑 따위는 안 할래
웃기지 말아요 어차피 너도 변할 텐데

불어라 바람 바람 바람
불어 휘파람 파람 파람
no 사랑 사랑 사랑
all we need is freedom

불어라 바람 바람 바람
불어 휘파람 파람 파람
no 사랑 사랑 사랑
all we need is freedom

"
20,only-you,"

ikon의 바람 (freedom) 가사

그대의 손길은 향기로운 로션
건조한 내 맘을 어루만져
그대의 눈빛은 푸른 빛깔 ocean
시원한 파도에 몸을 던져

한 편의 영화에서 갓 튀어나온 듯
넌 내 삶의 drama climax 반전 롤러코스터
칙칙했던 내 일상의 up down 점점 커지고
때로는 네가 미워 죽겠다가도
네가 없으면 죽겠더라고
나의 삶에 너는 유일한 빛
나의 만화경 see, everything is so beautiful

돈이 뭐가 그리 중요해
너 하나만 있으면 돼
영원한 건 없다지만
그게 우린 아니었으면 해

그대의 손길은 향기로운 로션
건조한 내 맘을 어루만져
그대의 눈빛은 푸른 빛깔 ocean
시원한 파도에 몸을 던져

눈부시게 햇살 좋은 날
낭만적인 별이 수놓은 밤
wanna be with you
only you
only you

꽃이 피었어 건조한 내 맘에
뭐가 예쁘다고 생각날까 이 밤에
우리말이야
나이는 좀 먹고 돈도 좀 벌고
즐길 거 엔간히 즐긴 다음
거창한 약속은 못해도
평생을 같이 살자

돈이 뭐가 그리 중요해
너 하나만 있으면 돼
영원한 건 없다지만
그게 우린 아니었으면 해

그대의 손길은 향기로운 로션
건조한 내 맘을 어루만져
그대의 눈빛은 푸른 빛깔 ocean
시원한 파도에 몸을 던져

눈부시게 햇살 좋은 날
낭만적인 별이 수놓은 밤
wanna be with you
only you
only you

우연처럼 내게 다가온
그대의 황홀한 침범이
평범했던 나의 세상을
동화처럼 만들었어요

눈부시게 햇살 좋은 날
낭만적인 별이 수놓은 밤
wanna be with you
only you
only you

wanna be with you
only you
only you

wanna be with you
only you
only you

"
