,0,1
10,parfait,그대는 good good funny funny야 꿀이 뚝뚝 떨어지는 smile 막 초콜릿 녹여 놓은 eyes 그대는 good good funny funny good good honey 내 키보다 더 높이 쌓은 탑 맛있는 걸 다 모았나 봐 흘러넘친 매력이 아까워 i want you i want you i know 자연스레 몸에 배어난 달달한 매너가 좋아 난 그러면서 말투는 담백함 또다시 또다시 빠져 그대는 good good funny funny야 꿀이 뚝뚝 떨어지는 smile 막 초콜릿 녹여 놓은 eyes 그대는 good good funny funny good good honey good good funny funny야 전부 꾹꾹 눌러 담은 맛 봐 매력 덩어리잖아 그대는 good good funny funny good good honey 따라라따 따라라리라 따라라따 따라라라라 따라라따 따라라리라 따라라따 따라라라라 ooh boy 상큼하고 달콤해 부드럽다 또 진짜 바삭해 1층 2층 넌 자꾸 새로워 boy get ready peanut butter jelly 나 혼자만 알고 싶은 맛 널 이제 어디다 숨길까 내가요 좀 욕심이 많은걸 i want you i want you 난 널 모퉁이부터 난 take a bite 하루 종일 생각나 생크림 크림 맛 사과 젤리 젤리 맛 너를 스푼으로 뜬 다음 맛있게 난 냠냠 어쩜 너는 내 취향을 이렇게나 탕탕 그대는 good good funny funny야 꿀이 뚝뚝 떨어지는 smile 막 초콜릿 녹여 놓은 eyes 그대는 good good funny funny good good honey good good funny funny야 전부 꾹꾹 눌러 담은 맛 봐 매력 덩어리잖아 그대는 good good funny funny good good honey 따라라따 따라라리라 따라라따 따라라라라 따라라따 따라라리라 따라라따 따라라라라 깊이 끝없이 난 너에게 fallin’ 깊이 끝없이 난 너에게 fallin’ 세다가 까먹어 버렸지 매력이 대체 몇 개니 딴 데선 그 눈빛 그 표정 하지 말기 그대는 good good funny funny야 꿀이 뚝뚝 떨어지는 smile 막 초콜릿 녹여 놓은 eyes 그대는 good good funny funny good good honey good good funny funny야 전부 꾹꾹 눌러 담은 맛 봐 매력 덩어리잖아 그대는 good good funny funny good good honey 따라라따 따라라리라 따라라따 따라라라라 따라라따 따라라리라 따라라따 따라라라라
11,good-luck,"[chorus] good luck 길이길이 you like me (oh) good luck 길이길이 i like you (ooh, yeah) good luck 놓치지 마 lucky lucky good luck 나는 너의 lucky lucky (oh) [verse 1] 어디서나 어딜 가나 당당한 walking 흑백 세상 속에 나는 컬러풀한 scene girls, girls on top 더 자신 있게 boom boom, beat drop (drop) 꾸미지 않아도 혼자 주목받는 skill (oh) 재미없는 남자들은 한순간에 skip girls, girls on top 그중에서도 i'm, i'm the top (ooh, oh) [pre-chorus] 날 둘러싸는 시선이 반해버린 눈빛이 시시하게 느껴 져, whoa, whoa, yeah, yeah 내 사랑 갖고 싶다면 내 마음 뺏고 싶다면 색다르게 시작해 절대 나를 놓치지는 마 [chorus] good luck 길이길이 you like me good luck 길이길이 i like you good luck 손 내밀어 lucky lucky good luck 나는 너의 lucky lucky good luck 길이길이 you like me good luck 길이길이 i like you good luck 놓치지 마 lucky lucky (넌 lucky) good luck 나는 너의 lucky lucky hey yeah... [verse 2] 지루해진 너에게 난 얼음처럼 chill (oh) 머릴 써 봐 loose해 뻔한 사랑은 kick (don't want no boys) boys, boys, watch out 니 가슴속에 boom boom, beat drop [pre-chorus 2] 콧대 높게 굴지 만 까다롭긴 하지만 (지만) 아직 서투를 뿐이야, yeah, yeah 차가운 말투지만 보기보다 lovely girl 정말 날 원한다면 절대 나를 놓치지는 마 (hey, you!) [chorus] good luck 길이길이 you like me (good luck) good luck 길이길이 i like you (do you want what you see?) good luck 손 내밀어 lucky lucky (you're lucky lucky) good luck 나는 너의 lucky lucky (you're lucky, lucky lucky lucky) good luck 길이길이 you like me (oh, oh) good luck 길이길이 i like you (hey...) good luck 놓치지 마 lucky lucky (good luck!) good luck 나는 너의 lucky lucky (hey woo!) [bridge] 수작 부리는 걸 볼 줄 아는 skill 진부한 남자애들은 다 skip 그래 너는 왕자님 (prince) 미안한데 아가 나는 south, south god queen 내게 야하고 싶어 하는 애들 잘 봐 눈높이가 달라 you boy, go wow wow 난 주인공 넌 extra boy good luck, yeah good luck i give you extra love 내 사랑 갖고 싶다면 내 마음 뺏고 싶다면 색다르게 시작해 hey yeah! good luck! [chorus] good luck 길이길이 you like me (with a girl like me) good luck 길이길이 i like you (what you want, i want to see) good luck 손 내밀어 lucky lucky good luck 나는 너의 lucky lucky (you're lucky, lucky lucky) good luck 길이길이 you like me (with a girl like me) good luck 길이길이 i like you (whoa yeah, yeah!) good luck 놓치지 마 lucky lucky good luck 나는 너의 lucky lucky [outro] good luck 놓치지 마 lucky lucky good luck 나는 너의 lucky lucky"
12,10-seconds,"[chorus] 더 다가와 just 10 seconds 그 누구도 알 수 없게 날 느껴봐 just 10 seconds 더 다가와 just 10 seconds (oh) 그 누구도 볼 수 없게 (oh) 날 느껴봐 just 10 seconds (hey) [verse 1] 주사윌 던져 두발을 떼 어디로 가든 전부 내게 오는 길 함정은 없어 기대가 돼 두 눈에 깃든 너의 짙은 감정들 [pre-chorus] 날 보는 시선에 날 가둔 손길에 하나가 돼, oh 널 느껴 fire, 내 맘은 higher 온몸이 그댈 향해 반응하잖아 미지의 세계 가능의 세계 본능의 꽃은 분명 아름다울걸 [chorus] 더 다가와 just 10 seconds (oh) 그 누구도 알 수 없게 (oh) 날 느껴봐 just 10 seconds (hey) wait just for the right time 더 다가와 just 10 seconds (oh) 그 누구도 볼 수 없게 (oh) 날 느껴봐 just 10 seconds (hey) wait just for the right time [verse 2] 코끝이 닿게 입 맞춰줘 내 숨결이 그대 리듬에 맞추게 이성을 놓아 감동을 줘 이 밤의 끝을 피해 도망칠 거야 [pre-chorus] 날 보는 시선에 날 가둔 손길에 하나가 돼, oh 널 느껴 fire, 내 맘은 higher 온몸이 그댈 향해 반응하잖아 미지의 세계 가능의 세계 본능의 꽃은 분명 아름다울걸 [chorus] 더 다가와 just 10 seconds (oh) 그 누구도 알 수 없게 (oh) 날 느껴봐 just 10 seconds (hey) wait just for the right time 더 다가와 just 10 seconds (oh) 그 누구도 볼 수 없게 (oh) 날 느껴봐 just 10 seconds (hey) wait just for the right time [bridge] 오늘 밤이 가기 전에 유난히 별이 많이 뜬 이 밤에 비밀스럽게 너와 나 눈을 맞춰 맞닿은 온기에 떨리는 순간에 내게 입 맞춰줘요 [pre-chorus 2] 떨리는 입술이 떨리는 눈빛이 말하잖아 날 보는 시선에 날 가둔 손길에 하나가 돼 oh... 널 느껴 fire, 내 맘은 higher 온몸이 그댈 향해 반응하잖아 미지의 세계 가능의 세계 본능의 꽃은 분명 아름다울걸 [chorus] 더 다가와 just 10 seconds (oh) 그 누구도 알 수 없게 (oh) 날 느껴봐 just 10 seconds (hey) wait just for the right time 더 다가와 just 10 seconds (oh) 그 누구도 볼 수 없게 (oh) 날 느껴봐 just 10 seconds (hey) 더 다가와 just 10 seconds"
13,cherry-pop,"[verse 1] 나만 한 여자를 처음이라고 말해 나만 한 여자는 없었다고 말해 손을 뻗어 내게 다가와서 니 마음 속삭여줄래 짧은 시선에 나를 모두 scan해 아닌 척 나를 보는 눈을 scan해 알아 두근대는 심장이 내게 들려 오잖아 [pre-chorus] 넌 나를 원해 모두 나를 원해 사랑을 원해, 1, 2, 3, uh! [chorus] oh hot 핑크 빛 cherry pop 너의 입술이 떠올라 온 세상이 cherry pop, cherry pop 첫사랑 그보다 더 상큼 달콤한 cherry pop 나도 모르게 궁금해져 내 입술 위에 cherry pop, cherry pop taste of a cherry pop [post-chorus] taste of a cherry pop taste of a cherry pop! [verse 2] 첫눈에 반한 건 첨이라고 말해 첫눈에 빠진 적 없었다고 말해 몰래 훔쳐보는 눈빛이 나를 흔들리게 해 [pre-chorus] 넌 나를 원해 모두 나를 원해 사랑을 원해, 1, 2, 3, uh! [chorus] oh hot 핑크 빛 cherry pop 너의 입술이 떠올라 온 세상이 cherry pop, cherry pop 첫사랑 그보다 더 상큼 달콤한 cherry pop 나도 모르게 궁금해져 내 입술 위에 cherry pop, cherry pop taste of a cherry pop [bridge] 넌 여기저기서 늘 진실된척해 (uh huh) 니 가식은 치명적 ow 불량한 태도 (태도) 왜 수줍은 척해 내가 춤을 출 때 주머니 손 빼 you better come, come up and dance 내가 춤추면 남자들 domino 쓰러지지 그러니 함부로 버티지 말고 밖으로 내게 나가자고 말해 mr. chuck 넌 bowling pin 난 볼링공 난 신지민 yeah only one 넌 아냐 내 로미오 내 눈 위치 정수리죠 oh 말해줘, tell me your love 내 사랑을 원하면, no 조금만 더 솔직하게 조금만 더 날 짜릿하게 잡아줄래 take me up, take me up, love! [chorus] oh hot 핑크 빛 cherry pop (oh my cherry pop) 너의 입술이 떠올라 (oh my cherry pop, cherry pop) 온 세상이 cherry pop, cherry pop 첫사랑 그보다 더 상큼 달콤한 cherry pop (oh cherry, yeah!) 나도 모르게 궁금해져 (ooh!) 내 입술 위에 cherry pop, cherry pop (cherry pop, cherry pop) taste of a cherry pop [post-chorus] taste of a cherry pop taste of a cherry pop!"
14,crazy-boy,"[verse 1] 웃기니 잘났다고 세상 여자들이 웃기니, 넌 웃기니 너에게 다 주었던 내 사랑이 웃기니 재밌니 내 순정 짓밟고 떠나면 재밌니, 넌 재밌니 너 같은 여잘 만나 당한대도 재밌니 [pre-chorus] 꿈을 깨니 알 것 같아 너란 남자 no, no 확 깨 정신이나 이제 보여 화려함에 숨은 너의 거짓들이 [chorus] ah crazy boy you 너 너 너 너 맘 맘 맘에 안 들어 정신이 나갔나 봐 오늘밤 오늘밤 오늘밤 끝낼 거야 bye bye bye crazy boy you 나 나 나 나 맘 맘 맘에 널 지워 (지워) 오 제발 나를 나를 나를 나를 떠나줄래 crazy, crazy boy [verse 2] 미안해서 아픈 연기 하는 거니 또 척하니 그럼 또 속는 거니 끝까지 넌 내게 사랑하는 척하니 미쳤니 취한 척 전화는 왜 하니 미쳤니, 넌 미쳤니 또다시 바보같이 갈 것 같니 미쳤니 [pre-chorus] ah 꿈을 깨니 알 것 같아 너란 남자 no, no 확 깨 정신이나 이제 보여 화려함에 숨은 너의 거짓들이 [chorus] ah crazy boy you 너 너 너 너 맘 맘 맘에 안 들어 정신이 나갔나 봐 오늘밤 오늘밤 오늘밤 끝낼 거야 bye bye bye crazy boy you 나 나 나 나 맘 맘 맘에 널 지워 (지워) 오 제발 나를 나를 나를 나를 떠나줄래 crazy, crazy boy [verse 3] hey listen young bad boy, bad boy, bad boy, bad boy, go crazy 끝도 없는 거짓말에 뻔한 그 레퍼토리 시계 소리 tick tock, tick tock 되돌릴 수 없는 시간 너와 함께 했던 모든 날 흔적 없이 모두 지워 버려 crazy boy, uh [bridge] that's alright, that's alright 너를 좋아한게 아냐 잘됐어, 잘됐어, you, you, you [chorus] ah crazy boy you 너 너 너 넌 맘 맘 맘 맘을 속였어 정신이 나갔나 봐 그날밤 그날밤 그날밤 미쳤나 봐 no no no crazy boy you 난 난 난 난 맘 맘 맘 맘을 다쳤어 (다쳤어) 오 제발 나를 나를 나를 나를 잊어줄래 crazy, crazy boy [outro] crazy boy (crazy boy) crazy boy (crazy boy) crazy boy (crazy boy) crazy bo-o-o-oy"
15,still-falls-the-rain,"[verse 1] 어느새 어둠이 내려오고 하늘에선 비가 내리고 있죠 어깨에 젖어가는 빗물처럼 두 눈에도 하염없이 흐르죠 [pre-chorus 1] i will never ever miss you i will never ever love you 다짐해도 습관처럼 니가 그리 울 때면 마치 독한 감기처럼 끝이 없는 장마처럼 니 생각에 헤어 나올 수 없어 [chorus] 비가 오는 날에 오늘 같은 밤엔 널 그리다 울다 잠들죠 비가 내린 후에 슬퍼 지는 밤엔 널 부르다 혼자 아프죠 [refrain] 다신 oh oh oh oh oh, oh oh oh oh oh oh oh oh never fall in love again, love again 바보처럼 널 못 잊어도 다신 oh oh oh oh oh, oh oh oh oh oh oh oh oh never gonna love again, love again 눈물 속에 너를 지워도, still falls the rain [verse 2] hey, 기억은 나 우리 처음 만났던 날 꼭 그 날 처럼 비가 내리는 밤 니 흔적이 가득한 내 방구석에 널 닮은 곰 인형만 아직 옆에 남아 널 추억하게 해 우리 사랑한날에 같이 듣던 노래 너와 내가 함께 즐겨 부르던 노래 더 크게 노래 틀고 흐르는 니 목소리 곁에 있는 것만 같아 날 떠나가지 말아 [pre-chorus 2] i will never ever miss you i will never ever love you 불러봐도 괜찮다가 문득 외로울 때면 마치 내 그림자처럼 끝이 없는 미로처럼 하루 종일 빠져 나올 수 없어 [chorus] 비가 오는 날에 오늘 같은 밤엔 (oh, 오늘 같은 밤엔) 널 그리다 울다 잠들죠 (울다 잠들죠) 비가 내린 후에 슬퍼 지는 밤엔 (슬퍼 지는 밤엔) 널 부르다 혼자 아프죠 [refrain] 다신 oh oh oh oh oh, oh oh oh oh oh oh oh oh never fall in love again, love again 바보처럼 널 못 잊어도 다신 oh oh oh oh oh, oh oh oh oh oh oh oh oh never gonna love again, love again 눈물 속에 너를 지워도, still falls the rain"
16,heart-attack,"

[intro]
ah yeah! (brave sound)
and it goes a little something like this!

[chorus]
wanjeon banhae banhae beoryeosseoyo
budeureoun moksorie
banhae banhae beoryeosseoyo
nan tteollyeo (aoa!)
let's go!

[verse 1]
naega michyeossna bwa wae tto ireoji
nae maeum yeoryeoteolp sonyeo manyang mak kungkungdae
sumgil su eopsna bwa nan maeil ireoji
nunirado majuchimyeon gwikkaji hwak ppalgaejyeo

[pre-chorus]
ihae mothae? nega gyaereul mot bwaseo geurae
ttak cheosnune hwak banhae beorindaneun mare oh
geu maeum ihae gadeora nado jom algessdeora
neol cheoeum bon geu sungan

[chorus]
wanjeon banhae banhae beoryeosseoyo
neolpeun eokkae nallyeophan nunmaee
budeureoun moksorie
banhae banhae beoryeosseoyo
neoui yalpgo gin songarakman bwado nan tteollyeo

[refrain]
eomeona jakkuman simkunghae
neol bomyeon bolsurok
gaseumi kungkungdae nado moreugesseo
simkunghae na eojjeomyeon joha
jakkuman ne pume kkok angigo sipeo baby

[verse 2]
eojjeoda nunirado majuchimyeon nan simkung georyeo
neoui jageun gwansimirado badeulkka
adeungbadeung georyeo
“neoneun daeche gyaega mwoga geuri joha?”
rago mutneun chingudeurege malhae
“ya moreumyeon mareul mareo”

[pre-chorus]
ihae mothae? nega gyaereul mot bwaseo geurae
ttak cheosnune hwak banhae beorindaneun mare oh
geu maeum ihae gadeora nado jom algessdeora
neol cheoeum bon geu sungan

[chorus]
wanjeon banhae banhae beoryeosseoyo
neolpeun eokkae nallyeophan nunmaee
budeureoun moksorie
banhae banhae beoryeosseoyo
neoui yalpgo gin songarakman bwado nan tteollyeo

[refrain]
eomeona jakkuman simkunghae
neol bomyeon bolsurok
gaseumi kungkungdae nado moreugesseo
simkunghae na eojjeomyeon joha
jakkuman ne pume kkok angigo sipeo baby

[bridge]
o naui wangjanim eodireul bonayo oh
baro yeogi naega issneundeyo
neomuna meosjin geudae nan geudae hanamyeon dwae
nan geudae eopsi mot sarayo

[chorus]
wanjeon banhae banhae beoryeosseoyo
budeureoun moksorie
banhae banhae beoryeosseoyo (oh, yeah)
nan tteollyeo

[refrain]
eomeona jakkuman simkunghae
everybody say what? aoa!
kungkungdae
and it goes a little something like this (whoa whoa, yeah!)
simkunghae
hanbeon deo say what? aoa! (oh whoa, yeah)
ne pume kkok angigo sipeo baby (ooh, baby!)

"
17,come-to-me,요즘 남자들 모두 똑같아 뻔한 그 말들 너무 식상해 원하는 대로 바라는 대로 빙빙 말 돌리지 말고 뱅뱅 머리 쓰지 말고 can you show me how 언제라도 내게 들어와 줄래 can you hear me now 부드럽게 나를 흔들어 줄래 니 눈에 비친 내 모습 니 귀에 박힌 숨결들 i won’t give give dang stop it over over there 기다리다가 나 지쳐 애타서 미쳐 더 미쳐 안에 들어 들어와 맘에 들어 들어와 다 줄 듯 말 듯 애타게 내 안에 빠져들어 라라라라라라라라라 라라라라라라라라라 망치지 말고 가만히 시선은 내게 멍하니 you so crazy crazy 내게 홀린 듯이 long time no see 오랜만이야 굳이 말 안 해도 알지 갓지민 디바 살짝 등장만 해도 화려한 디바 잠깐 지금 어딜 봐 여길 봐 오늘 밤 널 위한 팬 가만히 내 옆에 다가와 날 안아줄래 내가 이끄는 대로 따라와 살며시 귓가에 속삭여 줄게 can you show me how 오늘 밤은 나와 함께 해줄래 can you hear me now baby boy 서두르지마 오늘 밤 천천히 내게 다가가 언제 올지 모르는 오늘 밤 나를 잡아봐 i won’t give give dang stop it over over there 기다리다가 나 지쳐 애타서 미쳐 더 미쳐 안에 들어 들어와 맘에 들어 들어와 다 줄 듯 말 듯 애타게 내 안에 빠져들어 라라라라라라라라라 라라라라라라라라라 망치지 말고 가만히 시선은 내게 멍하니 you so crazy crazy 내게 홀린 듯이 오늘 이 느낌을 간직하고 내일 이런 나를 기억하고 지금 이 시간 서로의 느낌 잊지 말고 간직해줘 i won’t give give dang stop it over over there 기다리다가 나 지쳐 애타서 미쳐 더 미쳐 안에 들어 들어와 맘에 들어 들어와 다 줄 듯 말 듯 애타게 내 안에 빠져들어 라라라라라라라라라 라라라라라라라라라 망치지 말고 가만히 시선은 내게 멍하니 you so crazy crazy 내게 홀린 듯이
18,one-thing,딱 하루만 더 내게 시간을 줘 우리 내일 다시 헤어지자고 너와 끼던 반지 한 개 아무 의미 없이 남아 우린 아니라는 말에 세상이 끝나버릴 것만 같아 왜냐고 물어봤자 내 가슴을 다 찢는 말이겠죠 너무나 착한 너라 분명 내게 잘못 있겠죠 마지막 부탁이야 나 매달리진 않을게 그러니 제발 내게 딱 하루만 딱 하루만 더 시간을 줘요 나 준비할 시간도 없이 떠나갔나요 넌 왜 채워진 빈 술잔이 한 개 초라한 내 방에 쓸쓸한 초 한 개 날 달래주네요 숟가락이 한 개 넘어가질 않네 내 눈물이 밤새 멈추질 않네요 눈물이 한 방울 돌아서면 또 두 방울 너와 함께 했던 밤을 이젠 나 홀로 외롭게 보내죠 딱 하루만 더 내게 시간을 줘요 붙잡아봤자 아무 소용없겠죠 떠나는 네가 미안해하지 않게 시간을 줘 내게 딱 하루만 딱 하루만 더 시간을 줘요 나 준비할 시간도 없이 떠나갔나요 넌 왜 채워진 빈 술잔이 한 개 초라한 내 방에 쓸쓸한 초 한 개 날 달래주네요 숟가락이 한 개 넘어가질 않네 내 눈물이 밤새 멈추질 않네요 내 맘 죽을 듯 아파도 너무 싫어도 너를 잊어줘야 해 널 보내줘야 해 내 맘 죽을 듯 아파도 너무 싫어도 널 잊어줘야 해 널 보내줘야 해 딱 하루만 더 딱 하루만 더 딱 하루만 더 딱 하루만 더 시간을 줘 시간을 시간을 줘
19,really-really,since you left me i feel so cold and all alone every night i cried and cried without you i can do nothing 시냇물은 졸졸 흐르고 밤하늘에 별은 반짝이고 귀뚜라미 소리 내 가슴을 설레게 하는데 왜 자꾸 눈물 나는 걸까 네가 많이 보고 싶어서 나는 또 이 노래를 불러요 보고 싶어요 난 네가 오늘따라 더 생각이 나요 자꾸만 바보 같게도 이래 봤자 아무 소용없다는 걸 알지만 자꾸 널 찾는 내 맘 어떡해 진짜 난 네가 좋아 진짜 널 너무 사랑해 진짜 너무 보고 싶어 그대여 어디 갔나요 진짜 난 너뿐이야 진짜 난 네가 필요해 돌아와 줘 ye ye ye ye ye ye 난 진짜 네가 너무 좋단 말이야 ye ye ye ye ye ye 난 진짜 널 너무 사랑해 텅 텅 비어져 버린 거리 위 덩그러니 나만 우두커니 서 있어 너와 걷던 골목길이 이리도 어두웠니 너와 함께일 때 몰랐어 넌 나를 밝히는 빛이 되어주고 내게 가장 친한 친구도 되어줘요 네가 없는 이 세상은 너무 어둡고 외로워요 보고 싶어요 난 네가 오늘따라 더 생각이 나요 자꾸만 바보 같게도 이래 봤자 아무 소용없다는 걸 알지만 자꾸 널 찾는 내 맘 어떡해 진짜 난 네가 좋아 진짜 널 너무 사랑해 진짜 너무 보고 싶어 그대여 어디 갔나요 진짜 난 너뿐이야 진짜 난 네가 필요해 돌아와 줘 날 미워하지 말아요 사랑해줘요 예전 그 모습으로 바라봐줘요 날 미워하지 말아요 사랑해줘요 난 너의 사랑이 필요해 ye ye ye ye ye ye 난 진짜 네가 너무 좋단 말이야 ye ye ye ye ye ye 난 진짜 널 너무 사랑해
20,chocolate,"one, two, three are you ready? sweetest sweetest sweetest sweetest chocolate sweetest sweetest g thangs chocolate baby 빨간 입술에 chocolate을 바르고 하얀 내 두 손엔 장미꽃을 들거야 오늘은 모두 다 고백할래 내 맘을 더 가까이 느끼고 싶어 진짜 니 맘을 i’m da mo’ freakin’ top madam top girl 남자들 마음 뺏는 깡패 yes i am but baby 너한테만 특별히 뭐든 해줄게 오늘 하루만 신지민 하면 24 7 스케줄 꽉 찬 여자야 i’m sexy the hot but this time 머리는 이미 단발이니까 짧은 치마로 갈아입고 올게 달콤한 chocolate 니 앞에서만 달콤한 sweetest chocolate sexy chocolate 너에게만 보여줄게 진짜 내 맘을 i’m ya chocolate chocolate oh 더 가까이 다가와 i’m ya chocolate chocolate oh baby won’t you be ma chocolate sweetest sweetest chocolate baby 애 태울래 널 더 조금만 재미있어 어리둥절 니 표정 날 그리다 잠들지 못하게 꿈속에 나타나 사뿐사뿐 다가가 너에게 날 보여줄게 망설이지 말고 tell me love again and again and again 아무렇지 않은 척하는 니 모습이 귀가 더 쫑긋 세워지는 모습이 오늘따라 더 귀여워 깨물어주고 싶어져 아무도 모르게 다가와 줘 너만 기다릴게 내 마음을 흔들 흔들 흔들어줘 너 때문에 난 흔들려 달콤한 chocolate 니 앞에서만 달콤한 sweetest chocolate sexy chocolate 너에게만 보여줄게 진짜 내 맘을 i’m ya chocolate chocolate oh 더 가까이 다가와 i’m ya chocolate chocolate oh baby won’t you be ma chocolate oh 너를 만나기 전까진 난 그저 차가운 얼음 같은 여자일 뿐이었지 oh 이젠 널 만나 배운 달콤한 사랑을 네게 나 보답하고 싶어 달콤한 chocolate 니 앞에서만 달콤한 sweetest chocolate sexy chocolate 너에게만 보여줄게 진짜 내 맘을 i’m ya chocolate chocolate oh 더 가까이 다가와 i’m ya chocolate chocolate oh baby won’t you be ma chocolate"
21,just-the-two-of-us,(original) 너의 손길 느낌이 좋아 너의 시선 느낌이 좋아 떨리는 듯 숨결이 자꾸 속삭여 다가와 지금 내 마음에 들어와 멈출 듯 안을 듯 보일 듯 너에게 다가가 너란 늪에 빠질 것 같아 점점 깊이 빠져드네 닿을 듯 잡힐 듯 안길 듯 나에게 다가와 내게 다가와 더는 숨기지 마 지금 너도 흔들리고 있어 baby u u u u 미칠 듯 날 안아봐 벗어나는 건 포기해 숨소리마저 떨리네 baby u u u u 찌를 듯 날 감아봐 찌릿찌릿 거리는 걸 손에 잡힐 듯 말 듯 애태우네 just the two of us 사랑에 빠진 둘이서 just the two of us 우리 둘이 two of us 우리 둘이 둘이 just the two of us 우리 단둘이서 시간도 멈춘 이 밤 우리 둘이 어서 약속해 지금 순간 서로 간직해 깊어지는 둘만의 까만 밤 이젠 어느새 숨이 멎을 것만 같은 걸 네 손길 네 향기 네 눈빛에 취해 오늘 밤 우리가 하나가 될 때 시간이 멈춰 줬으면 해 황홀한 이 느낌에 baby 더 달콤하게 a 네게 속삭일래 just the two of us 아무도 몰래 조금 더 깊게 너에게 다가갈래 놀라지 마 솔직해진 시간 baby u u u u 미칠 듯 날 안아봐 벗어나는 건 포기해 숨소리마저 떨리네 baby u u u u 찌를 듯 날 감아봐 찌릿찌릿 거리는 걸 손에 잡힐 듯 말 듯 애태우네 서로에 맘 더 솔직하게 뜨겁게 내 귓가에 속삭여줘 나를 더 꽉 안아 좀 더 가까이 와봐 우릴 위한 이 순간 더는 멈추지 마 모두가 잠든 이 밤 너와 나 둘만의 시간 심장이 떨리는 걸 어떻게 해 baby u u u u 미칠 듯 날 안아봐 벗어나는 건 포기해 숨소리마저 떨리네 baby u u u u 찌를 듯 날 감아봐 찌릿찌릿 거리는 걸 손에 잡힐 듯 말 듯 애태우네 just the two of us 사랑에 빠진 둘이서 just the two of us 우리 둘이 two of us 우리 둘이 둘이 just the two of us 우리 단둘이서 시간도 멈춘 이 밤
22,time,(original) 오늘도 밤이 깊어서야 눈을 뜨고 세수를 하다 거울을 보고 부어있는 두 눈 입가에 쓴웃음을 지어 보지도 않는 tv는 괜히 켜놓은 채 나도 모르게 따라 웃고 그러다 또 눈가에 눈물이 고여 그대와 같이 갔던 곳 그대와 같이 걷던 곳 모든 게 너무나 내게는 다 선명한데요 다 그대론데요 그대와 함께 봤던 것 그대와 함께 듣던 것 마치 어제 일처럼 모두 기억나요 나 너무 아파요 time goes by (time goes by) 되돌릴 순 없나요 (그대 어딜 갔나요) time goes by (time goes by) 돌아올 순 없나요 (왜 날 홀로 둬요) 나 지금 아파요 (아파요) 마음이 서러워 울어요 (어떡해요) 우린 또 하루 더 멀어지겠죠 time goes by 시곗바늘은 눈치도 없이 자꾸만 흘러가고 너는 내게 절대 돌아오지 않을 거란 걸 알면서도 난 기다릴 뿐 내겐 오직 이것뿐이야 그렇게 좋아하던 음식도 그렇게 즐겨 듣던 음악도 내겐 다 소용이 없어요 더는 다 재미가 없어요 그대와 같이 갔던 곳 그대와 같이 걷던 곳 모든 게 너무나 내게는 다 선명한데요 다 그대론데요 그대와 함께 봤던 것 그대와 함께 듣던 것 마치 어제 일처럼 모두 기억나요 나 너무 아파요 time goes by (time goes by) 되돌릴 순 없나요 (그대 어딜 갔나요) time goes by (time goes by) 돌아올 순 없나요 (왜 날 홀로 둬요) 나 지금 아파요 (아파요) 마음이 서러워 울어요 (어떡해요) 우린 또 하루 더 멀어지겠죠 time goes by i never forget you oh oh oh baby oh baby oh oh oh baby oh baby oh no oh no oh no oh no time goes by
23,tears-falling,(original) 오늘 하루도 울다 잠들죠 그대 기억에 지쳐 잠들죠 안 된다고 날 타일러봐도 눈물로 그대만을 떠올리죠 미련이 남아서 기억에 아파서 시린 가슴을 숨기고 그대를 보내죠 바보처럼 혼자 아파하면서 그대 그리워해서 차마 잊지 못해서 바람 소리에 기대 울어 오늘도 휠릴리 이렇게 지내볼게 난 괜찮다고 또 웃으며 good bye 휠릴릴리 휠릴릴리 울죠 휠릴릴리 휠릴릴리 불죠 함께 앉아 있던 집 앞 공원 벤치 이제 혼자 앉아 엄지로 달을 가려 한 손에 가려지는 저 달처럼 우리가 함께 했던 시간 가려져 사라져가 함께 길을 걷고 늘 가던 카페 같이 듣던 노래 니 품에서 잠들던 나 우리 집 앞 설레었던 첫 만남 그리고 너의 집 옥상 마지막 너와의 추억 good bye 참을게 그렇게 날 묶어두면서 그대가 떠오를 때면 또다시 난 괜찮다면서 달래볼게 이별마저 안을게 그대 그리워해서 차마 잊지 못 해서 바람 소리에 기대 울어 오늘도 휠릴리 이렇게 지내볼게 난 괜찮다고 또 웃으며 good bye 기억이 자라나서 추억이 되기 전에 내게 돌아올 순 없나요 내게 머무를 순 없나요 lie 혼자서 그댈 잡죠 휠릴리 나를 위로하던 따듯했던 니 품 같은 곳을 보며 함께 그리던 꿈 다시 돌아오길 그때 그 자리 그 시간에 멈춰있어 오늘도 널 닮은 바람이 불어 휠릴리 불러보죠 눈물도 휠릴리 이렇게 지내볼게 난 괜찮다고 또 웃으며 good bye 휠릴릴리 휠릴릴리 울죠 휠릴릴리 휠릴릴리 불죠
